conv2d_2/convolution,1,13.9125,13.8875
dense_2/Softmax:0,1,13.8958
conv2d_1/convolution,1,13.8958,13.8708
max_pooling2d_1/MaxPool,1,14.3916,14.3666
input_1,1,0,13.8917
dense_2/Softmax:0,1,13.9583
conv2d_2/convolution,1,14,13.975
mixed10/concat,1,13.9708,13.9708
mixed7/concat,1,14.55,14.55
max_pooling2d_2/MaxPool,1,14.5791,14.5583
mixed9/concat,1,14.1875,14.1875
mixed3/concat,1,15.0999,15.0791
conv2d_3/convolution,1,13.9958,13.9708
conv2d_1/convolution,1,13.9333,13.9083
conv2d_1/convolution,1,13.875,13.85
mixed6/concat,1,14.8208,14.8208
mixed0/concat,1,14.6333,14.6125
conv2d_2/convolution,1,13.9333,13.9125
conv2d_3/convolution,1,14,13.9791
input_1,1,0,13.9292
mixed1/concat,1,14.7208,14.7
conv2d_4/convolution,1,14.2458,14.2208
conv2d_5/convolution,1,14.2666,14.2458
max_pooling2d_1/MaxPool,1,14.3,14.2791
mixed5/concat,1,14.925,14.9208
mixed2/concat,1,14.9708,14.95
mixed8/concat,1,14.3833,14.3792
mixed4/concat,1,15.0541,15.05
conv2d_4/convolution,1,14.25,14.225
mixed0/concat,1,14.6041,14.5833
mixed7/concat,1,14.5875,14.5875
conv2d_3/convolution,1,13.9333,13.9125
conv2d_1/convolution,1,13.7958,13.7749
max_pooling2d_2/MaxPool,1,14.5958,14.575
conv2d_5/convolution,1,14.2458,14.225
mixed5/concat,1,14.9375,14.9333
mixed2/concat,1,14.9375,14.9208
max_pooling2d_1/MaxPool,1,14.3583,14.3375
mixed1/concat,1,14.7458,14.7249
mixed9/concat,1,14.1416,14.1416
mixed10/concat,1,13.9333,13.9333
conv2d_1/convolution,1,13.8125,13.7875
dense_2/Softmax:0,1,14.0083
input_1,1,0,13.9166
mixed3/concat,1,15.0875,15.0667
mixed8/concat,1,14.3708,14.3708
mixed4/concat,1,15.1333,15.1291
conv2d_3/convolution,1,13.9792,13.9583
mixed6/concat,1,14.7958,14.7958
conv2d_2/convolution,1,13.8916,13.8708
conv2d_2/convolution,1,14.0125,13.9875
conv2d_1/convolution,1,13.9208,13.8958
mixed2/concat,1,14.9417,14.9208
mixed10/concat,1,14.0041,14.0041
mixed8/concat,1,14.4333,14.4292
mixed4/concat,1,15.0873,15.0831
mixed6/concat,1,14.775,14.775
mixed9/concat,1,14.2625,14.2625
conv2d_2/convolution,1,14.0417,14.0167
mixed1/concat,1,14.775,14.7541
mixed5/concat,1,15,14.9958
dense_2/Softmax:0,1,13.9333
max_pooling2d_2/MaxPool,1,14.6375,14.6167
mixed3/concat,1,15.1041,15.0875
input_1,1,0,13.8958
conv2d_1/convolution,1,13.9458,13.9208
conv2d_2/convolution,1,13.9875,13.9625
mixed0/concat,1,14.8375,14.8167
conv2d_3/convolution,1,14.1042,14.0792
conv2d_3/convolution,1,14.075,14.0541
conv2d_5/convolution,1,14.3583,14.3375
max_pooling2d_1/MaxPool,1,14.3542,14.3333
conv2d_4/convolution,1,14.4,14.375
mixed7/concat,1,14.6417,14.6417
max_pooling2d_1/MaxPool,1,14.3375,14.3125
mixed6/concat,1,14.8541,14.85
mixed3/concat,1,15.1125,15.0917
conv2d_1/convolution,1,13.9291,13.9042
conv2d_5/convolution,1,14.3417,14.3208
conv2d_2/convolution,1,14.0042,13.9833
mixed5/concat,1,15.0542,15.05
conv2d_1/convolution,1,13.9958,13.9708
mixed7/concat,1,14.65,14.6458
conv2d_2/convolution,1,14.1167,14.0917
mixed0/concat,1,14.7542,14.7333
conv2d_3/convolution,1,14.0791,14.0583
mixed1/concat,1,14.825,14.8042
mixed8/concat,1,14.3667,14.3625
mixed10/concat,1,13.8333,13.8333
mixed2/concat,1,14.8125,14.7917
mixed9/concat,1,13.9708,13.9708
mixed4/concat,1,14.9083,14.9042
conv2d_4/convolution,1,14.0791,14.0583
max_pooling2d_2/MaxPool,1,14.35,14.3292
input_1,1,0,13.7625
dense_2/Softmax:0,1,13.725
conv2d_3/convolution,1,13.6625,13.6375
