mixed5/concat,1,64.7805,36.016
mixed6/concat,1,75.2519,29.3687
mixed7/concat,1,79.2787,18.7497
mixed8/concat,1,85.2691,14.2547
mixed9/concat,1,91.2384,8.27481
mixed10/concat,1,98.3308,1.22561
dense_2/Softmax:0,1,101.97
input_1,1,0,97.963
conv2d_1/convolution,1,5.27076,93.0244
conv2d_2/convolution,1,9.92864,101.688
conv2d_3/convolution,1,15.4453,95.1198
max_pooling2d_1/MaxPool,1,18.6551,80.7993
conv2d_4/convolution,1,19.4255,82.6201
conv2d_5/convolution,1,26.7136,77.7417
max_pooling2d_2/MaxPool,1,29.4896,72.6754
mixed0/concat,1,33.3324,64.469
mixed1/concat,1,39.3916,60.7087
mixed2/concat,1,45.5987,54.9417
mixed3/concat,1,48.0768,45.6019
mixed4/concat,1,58.3746,43.8435
mixed5/concat,1,64.5428,35.4115
mixed6/concat,1,69.7031,27.4745
mixed7/concat,1,83.279,19.9701
mixed8/concat,1,86.1422,14.0861
mixed9/concat,1,91.9131,8.16275
mixed10/concat,1,101.734,1.1639
dense_2/Softmax:0,1,97.4921
input_1,1,0,100.632
conv2d_1/convolution,1,5.32395,92.6913
conv2d_2/convolution,1,9.78403,91.3755
conv2d_3/convolution,1,15.3634,97.8208
max_pooling2d_1/MaxPool,1,19.5147,85.3218
conv2d_4/convolution,1,19.3941,79.1019
conv2d_5/convolution,1,26.5304,75.031
max_pooling2d_2/MaxPool,1,28.4137,69.6354
mixed0/concat,1,33.5005,66.3375
mixed1/concat,1,39.3051,60.2709
mixed2/concat,1,44.9985,54.1762
mixed3/concat,1,50.1441,47.375
mixed4/concat,1,59.4335,45.1993
mixed5/concat,1,65.7441,35.6043
mixed6/concat,1,70.9849,27.3996
mixed7/concat,1,82.5043,19.4813
mixed8/concat,1,81.4865,13.5246
mixed9/concat,1,91.3276,8.33992
mixed10/concat,1,101.944,1.25249
dense_2/Softmax:0,1,95.5008
input_1,1,0,96.532
conv2d_1/convolution,1,5.31073,90.9869
conv2d_2/convolution,1,10.0281,94.5874
