batch_normalization_13/cond/Merge,1,186.74,185.105
leaky_re_lu_13/sub,1,186.575,183.314
batch_normalization_22/cond/Merge,1,211.318,1.01899
leaky_re_lu_22/sub,1,210.712,0.780775
conv2d_22/convolution,1,210.149,11.2322
concatenate_1/concat,1,201.987,56.1158
conv2d_24/BiasAdd,1,210.822
input_1,1,0,214.246
conv2d_1/convolution,1,22.4458,211.649
batch_normalization_1/cond/Merge,1,53.2536,206.522
leaky_re_lu_1/sub,1,57.2822,204.831
conv2d_2/convolution,1,69.3163,199.768
batch_normalization_2/cond/Merge,1,85.3545,202.565
leaky_re_lu_2/sub,1,85.9451,201.666
conv2d_3/convolution,1,92.8843,198.412
batch_normalization_3/cond/Merge,1,101.023,200.069
leaky_re_lu_3/sub,1,101.34,197.317
conv2d_4/convolution,1,102.716,198.436
batch_normalization_4/cond/Merge,1,106.35,197.727
leaky_re_lu_4/sub,1,106.881,199.046
conv2d_5/convolution,1,112.882,197.741
batch_normalization_5/cond/Merge,1,119.564,196.861
leaky_re_lu_5/sub,1,120.683,195.923
conv2d_6/convolution,1,128.047,195.906
batch_normalization_6/cond/Merge,1,134.543,197.622
leaky_re_lu_6/sub,1,133.572,195.352
conv2d_7/convolution,1,133.613,194.618
batch_normalization_7/cond/Merge,1,136.503,194.584
leaky_re_lu_7/sub,1,137.409,196.903
conv2d_8/convolution,1,144.715,195.061
batch_normalization_8/cond/Merge,1,148.916,193.667
leaky_re_lu_8/sub,1,150.582,196.651
conv2d_9/convolution,1,159.259,192.949
batch_normalization_9/cond/Merge,1,161.297,193.179
leaky_re_lu_9/sub,1,161.639,191.804
conv2d_10/convolution,1,162.174,191.666
batch_normalization_10/cond/Merge,1,166.235,194.416
leaky_re_lu_10/sub,1,164.189,191.179
conv2d_11/convolution,1,172.957,190.396
batch_normalization_11/cond/Merge,1,175.673,190.403
leaky_re_lu_11/sub,1,176.026,190.483
conv2d_12/convolution,1,177.724,190.345
batch_normalization_12/cond/Merge,1,180.016,190.289
leaky_re_lu_12/sub,1,182.969,193.078
conv2d_13/convolution,1,186.501,187.858
batch_normalization_13/cond/Merge,1,187.364,186.478
leaky_re_lu_13/sub,1,187.294,183.973
batch_normalization_22/cond/Merge,1,211.272,0.992879
leaky_re_lu_22/sub,1,211.432,0.786234
conv2d_22/convolution,1,213.742,11.5138
concatenate_1/concat,1,202.909,54.5961
conv2d_24/BiasAdd,1,210.055
input_1,1,0,212.098
conv2d_1/convolution,1,22.4412,215.312
batch_normalization_1/cond/Merge,1,53.3992,206.503
leaky_re_lu_1/sub,1,58.09,204.393
conv2d_2/convolution,1,69.1344,200.859
batch_normalization_2/cond/Merge,1,83.9393,200.23
leaky_re_lu_2/sub,1,85.1553,199.547
conv2d_3/convolution,1,92.7722,197.733
batch_normalization_3/cond/Merge,1,100.008,196.659
leaky_re_lu_3/sub,1,100.54,196.544
conv2d_4/convolution,1,101.537,196.487
batch_normalization_4/cond/Merge,1,105.917,196.134
leaky_re_lu_4/sub,1,105.987,195.35
conv2d_5/convolution,1,113.556,200.106
batch_normalization_5/cond/Merge,1,121.815,199.516
leaky_re_lu_5/sub,1,120.675,196.29
conv2d_6/convolution,1,128.105,195.243
batch_normalization_6/cond/Merge,1,132.874,195.407
leaky_re_lu_6/sub,1,133.226,195.168
conv2d_7/convolution,1,132.8,193.891
batch_normalization_7/cond/Merge,1,135.994,194.908
leaky_re_lu_7/sub,1,135.947,194.372
conv2d_8/convolution,1,143.967,194.569
batch_normalization_8/cond/Merge,1,148.839,194.007
leaky_re_lu_8/sub,1,150.99,196.243
conv2d_9/convolution,1,160.052,195.202
batch_normalization_9/cond/Merge,1,163.485,194.782
leaky_re_lu_9/sub,1,161.252,192.178
conv2d_10/convolution,1,162.462,191.654
batch_normalization_10/cond/Merge,1,163.795,191.695
leaky_re_lu_10/sub,1,164.189,190.956
conv2d_11/convolution,1,173.124,189.955
batch_normalization_11/cond/Merge,1,176.879,193.322
leaky_re_lu_11/sub,1,175.414,190.111
conv2d_12/convolution,1,176.7,190.023
batch_normalization_12/cond/Merge,1,179.562,189.368
leaky_re_lu_12/sub,1,178.886,189.486
conv2d_13/convolution,1,186.884,188.237
batch_normalization_13/cond/Merge,1,187.938,186.481
leaky_re_lu_13/sub,1,188.298,185.322
batch_normalization_22/cond/Merge,1,210.427,1.1876
leaky_re_lu_22/sub,1,214.26,0.779043
conv2d_22/convolution,1,210.195,10.993
concatenate_1/concat,1,203.043,54.6325
conv2d_24/BiasAdd,1,211.209
input_1,2,0,406.349,405.938
conv2d_1/convolution,2,36.857,379.517,384.457
batch_normalization_1/cond/Merge,2,79.0876,363.451,363.381
leaky_re_lu_1/sub,2,82.5645,354.26,358.6
conv2d_2/convolution,2,91.6931,339.699,339.249
batch_normalization_2/cond/Merge,2,108.607,329.569,329.674
leaky_re_lu_2/sub,2,109.455,327.251,327.206
conv2d_3/convolution,2,116.892,315.677,322.365
batch_normalization_3/cond/Merge,2,125.224,313.327,314.562
leaky_re_lu_3/sub,2,129.27,315.465,312.013
conv2d_4/convolution,2,128.634,309.933,313.419
batch_normalization_4/cond/Merge,2,132.305,304.322,310.417
leaky_re_lu_4/sub,2,132.348,307.228,307.308
conv2d_5/convolution,2,140.817,300.351,303.687
batch_normalization_5/cond/Merge,2,148.034,297.022,297.97
leaky_re_lu_5/sub,2,151.052,294.754,297.576
conv2d_6/convolution,2,158.442,290.588,290.227
batch_normalization_6/cond/Merge,2,164.143,284.452,289.339
leaky_re_lu_6/sub,2,163.479,286.873,287.365
conv2d_7/convolution,2,164.987,284.827,286.887
batch_normalization_7/cond/Merge,2,167.53,280.932,286.357
leaky_re_lu_7/sub,2,168.603,279.167,291.731
conv2d_8/convolution,2,177.176,276.65,282.064
batch_normalization_8/cond/Merge,2,181.709,271.279,278.046
leaky_re_lu_8/sub,2,183.05,275.469,277.404
conv2d_9/convolution,2,195.598,272.614,269.011
batch_normalization_9/cond/Merge,2,198.656,264.848,269.974
leaky_re_lu_9/sub,2,199.057,264.214,270.293
conv2d_10/convolution,2,200.973,264.631,270.381
batch_normalization_10/cond/Merge,2,203.435,263.63,268.729
leaky_re_lu_10/sub,2,203.446,262.794,267.757
conv2d_11/convolution,2,216.871,258.293,261.854
batch_normalization_11/cond/Merge,2,219.93,256.739,260.804
leaky_re_lu_11/sub,2,220.717,255.715,261.798
conv2d_12/convolution,2,221.433,254.814,260.636
batch_normalization_12/cond/Merge,2,225.441,253.992,259.621
leaky_re_lu_12/sub,2,225.043,259.173,258.856
conv2d_13/convolution,2,239.054,254.09,253.952
batch_normalization_13/cond/Merge,2,240.132,247.688,251.166
leaky_re_lu_13/sub,2,243.158,250.213,250.24
batch_normalization_22/cond/Merge,2,215.118,1.22053,1.44524
leaky_re_lu_22/sub,2,214.097,0.965245,0.971691
conv2d_22/convolution,2,212.813,12.2208,12.4844
concatenate_1/concat,2,219.263,74.7093,75.4088
conv2d_24/BiasAdd,2,211.252
input_1,2,0,402.172,402.175
conv2d_1/convolution,2,38.2323,384.757,379.85
batch_normalization_1/cond/Merge,2,75.4768,358.64,358.806
leaky_re_lu_1/sub,2,85.9726,361.066,361.082
conv2d_2/convolution,2,92.155,347.994,343.951
batch_normalization_2/cond/Merge,2,110.416,335.664,335.683
leaky_re_lu_2/sub,2,111.51,329.847,326.125
conv2d_3/convolution,2,114.867,316.505,323.067
batch_normalization_3/cond/Merge,2,127.608,313.63,316.723
leaky_re_lu_3/sub,2,128.527,315.223,312.291
conv2d_4/convolution,2,127.208,314.698,311.485
batch_normalization_4/cond/Merge,2,132.401,309.387,309.477
leaky_re_lu_4/sub,2,130.83,306.562,310.12
conv2d_5/convolution,2,139.049,303.438,303.708
batch_normalization_5/cond/Merge,2,148.494,298.628,298.805
leaky_re_lu_5/sub,2,149.825,293.454,299.226
conv2d_6/convolution,2,158.675,290.84,291.143
batch_normalization_6/cond/Merge,2,163.227,288.589,288.844
leaky_re_lu_6/sub,2,166.177,288.798,288.614
conv2d_7/convolution,2,164.849,279.737,289.306
batch_normalization_7/cond/Merge,2,167.048,284.717,283.878
leaky_re_lu_7/sub,2,168.35,285.848,287.056
conv2d_8/convolution,2,178.765,276.342,282.436
batch_normalization_8/cond/Merge,2,181.399,273.424,279.118
leaky_re_lu_8/sub,2,183.298,275.744,277.292
conv2d_9/convolution,2,196.378,272.823,270.892
batch_normalization_9/cond/Merge,2,200.256,266.77,271.383
leaky_re_lu_9/sub,2,201.913,274.369,271.287
conv2d_10/convolution,2,201.14,262.832,269.464
batch_normalization_10/cond/Merge,2,204.304,267.715,267.607
leaky_re_lu_10/sub,2,204.644,267.118,269.031
conv2d_11/convolution,2,216.864,259.494,263.461
batch_normalization_11/cond/Merge,2,221.564,259.135,264.159
leaky_re_lu_11/sub,2,224.416,267.036,264.422
conv2d_12/convolution,2,222.81,259.972,259.74
batch_normalization_12/cond/Merge,2,223.68,260.627,258.117
leaky_re_lu_12/sub,2,225.858,259.062,258.685
conv2d_13/convolution,2,238.091,249.506,253.403
batch_normalization_13/cond/Merge,2,241.018,252.18,251.411
leaky_re_lu_13/sub,2,240.81,249.752,251.309
batch_normalization_22/cond/Merge,2,213.352,1.31144,1.30855
leaky_re_lu_22/sub,2,212.589,0.948693,0.972207
conv2d_22/convolution,2,210.938,12.0022,12.0556
concatenate_1/concat,2,219.025,76.3008,75.1695
conv2d_24/BiasAdd,2,211.069
input_1,2,0,401.144,400.963
conv2d_1/convolution,2,40.6521,384.866,389.999
batch_normalization_1/cond/Merge,2,74.134,360.774,360.75
leaky_re_lu_1/sub,2,81.937,354.682,358.97
conv2d_2/convolution,2,91.5667,339.388,339.213
batch_normalization_2/cond/Merge,2,106.803,328.382,332.104
leaky_re_lu_2/sub,2,109.397,322.706,329.637
conv2d_3/convolution,2,115.88,318.077,318.893
batch_normalization_3/cond/Merge,2,126.803,313.96,313.437
leaky_re_lu_3/sub,2,126.786,312.46,312.392
conv2d_4/convolution,2,128.272,311.762,311.911
batch_normalization_4/cond/Merge,2,132.587,308.097,308.38
leaky_re_lu_4/sub,2,133.966,312.235,313.393
conv2d_5/convolution,2,138.978,298.484,304.751
batch_normalization_5/cond/Merge,2,148.496,295.203,298.158
leaky_re_lu_5/sub,2,149.431,292.027,297.992
conv2d_6/convolution,2,156.223,283.668,292.576
batch_normalization_6/cond/Merge,2,164.343,285.968,288.142
leaky_re_lu_6/sub,2,159.553,275.802,289.109
conv2d_7/convolution,2,164.145,284.316,285.862
batch_normalization_7/cond/Merge,2,165.898,278.204,286.072
leaky_re_lu_7/sub,2,168.559,284.393,284.278
conv2d_8/convolution,2,179.413,285.166,282.549
batch_normalization_8/cond/Merge,2,181.788,274.085,278.822
leaky_re_lu_8/sub,2,181.455,272.485,277.346
conv2d_9/convolution,2,194.716,270.042,269.966
batch_normalization_9/cond/Merge,2,198.065,266.107,269.998
leaky_re_lu_9/sub,2,199.468,265.496,270.031
conv2d_10/convolution,2,202.156,265.927,268.033
batch_normalization_10/cond/Merge,2,202.172,262.739,268.732
leaky_re_lu_10/sub,2,204.236,264.862,268.668
conv2d_11/convolution,2,215.884,257.443,262.106
batch_normalization_11/cond/Merge,2,219.284,261.469,259.235
leaky_re_lu_11/sub,2,221.161,262.773,260.259
conv2d_12/convolution,2,221.221,259.686,258.017
batch_normalization_12/cond/Merge,2,223.61,253.37,258.752
leaky_re_lu_12/sub,2,225.591,257.138,258.456
conv2d_13/convolution,2,238.134,249.072,253.391
batch_normalization_13/cond/Merge,2,241.808,248.177,251.311
leaky_re_lu_13/sub,2,242.242,250.467,250.155
batch_normalization_22/cond/Merge,2,212.782,1.34535,1.36128
leaky_re_lu_22/sub,2,210.876,0.920803,0.956437
conv2d_22/convolution,2,211.481,12.4643,12.4271
concatenate_1/concat,2,221.056,76.4855,75.3494
conv2d_24/BiasAdd,2,210.685
input_1,2,0,401.041,401.362
conv2d_1/convolution,2,40.5158,382.481,382.449
batch_normalization_1/cond/Merge,2,75.1823,357.684,362.095
leaky_re_lu_1/sub,2,84.0397,360.578,360.565
conv2d_2/convolution,2,90.2584,337.411,341.488
batch_normalization_2/cond/Merge,2,108.911,330.449,330.493
leaky_re_lu_2/sub,2,111.67,328.14,328.104
conv2d_3/convolution,2,118.07,317.49,320.71
batch_normalization_3/cond/Merge,2,128.413,313.734,313.75
leaky_re_lu_3/sub,2,127.359,308.995,315.254
conv2d_4/convolution,2,128.174,311.691,311.724
batch_normalization_4/cond/Merge,2,133.588,310.052,313.063
leaky_re_lu_4/sub,2,132.976,307.248,310.403
conv2d_5/convolution,2,140.479,300.781,303.861
batch_normalization_5/cond/Merge,2,148.385,293.585,299.442
leaky_re_lu_5/sub,2,150.049,294.973,297.956
conv2d_6/convolution,2,158.364,287.256,292.073
batch_normalization_6/cond/Merge,2,164.147,286.288,289.192
leaky_re_lu_6/sub,2,164.599,285.501,288.434
conv2d_7/convolution,2,165.058,280.755,288.019
batch_normalization_7/cond/Merge,2,169.21,284.867,292.134
leaky_re_lu_7/sub,2,168.35,280.285,285.675
conv2d_8/convolution,2,177.13,276.301,281.437
batch_normalization_8/cond/Merge,2,181.283,273.612,276.159
leaky_re_lu_8/sub,2,183.745,274.77,277.121
conv2d_9/convolution,2,196.341,267.882,270.213
batch_normalization_9/cond/Merge,2,198.933,267.494,269.419
leaky_re_lu_9/sub,2,199.958,268.407,269.35
conv2d_10/convolution,2,202.296,267.592,270.439
batch_normalization_10/cond/Merge,2,205.686,268.456,270.452
leaky_re_lu_10/sub,2,204.203,264.541,266.42
conv2d_11/convolution,2,216.949,259.191,261.885
batch_normalization_11/cond/Merge,2,220.564,260.254,260.146
leaky_re_lu_11/sub,2,220.57,261.075,260.626
conv2d_12/convolution,2,222.807,259.068,258.99
batch_normalization_12/cond/Merge,2,225.46,257.327,259.547
leaky_re_lu_12/sub,2,228.052,262.031,262.097
conv2d_13/convolution,2,238.257,253.804,253.182
batch_normalization_13/cond/Merge,2,241.206,248.034,251.593
leaky_re_lu_13/sub,2,239.469,250.138,249.218
batch_normalization_22/cond/Merge,2,213.326,1.21492,1.29045
leaky_re_lu_22/sub,2,211.102,0.969908,0.992809
conv2d_22/convolution,2,213.616,12.3213,12.0665
concatenate_1/concat,2,219.115,74.5986,74.8081
conv2d_24/BiasAdd,2,213.459
input_1,2,0,401.896,401.462
conv2d_1/convolution,2,36.7323,381.104,380.66
batch_normalization_1/cond/Merge,2,76.7529,360.631,356.135
leaky_re_lu_1/sub,2,82.3044,351.922,356.225
conv2d_2/convolution,2,91.4557,335.694,343.279
batch_normalization_2/cond/Merge,2,108.508,327.997,331.724
leaky_re_lu_2/sub,2,111.39,329.478,325.856
conv2d_3/convolution,2,117.213,318.004,321.786
batch_normalization_3/cond/Merge,2,127.111,312.229,315.533
leaky_re_lu_3/sub,2,128.579,310.907,314.24
conv2d_4/convolution,2,129.384,314.516,318.462
batch_normalization_4/cond/Merge,2,132.881,306.165,309.637
leaky_re_lu_4/sub,2,133.61,310.317,306.968
conv2d_5/convolution,2,138.271,297.401,306.149
batch_normalization_5/cond/Merge,2,148.079,296.21,299.002
leaky_re_lu_5/sub,2,150.078,294.102,299.402
conv2d_6/convolution,2,159.874,296.328,293.162
batch_normalization_6/cond/Merge,2,164.138,283.839,290.115
leaky_re_lu_6/sub,2,165.414,286.705,289.054
conv2d_7/convolution,2,164.91,285.846,286.128
batch_normalization_7/cond/Merge,2,168.47,283.866,286.368
leaky_re_lu_7/sub,2,168.053,280.641,289.152
conv2d_8/convolution,2,178.268,278.545,281.294
batch_normalization_8/cond/Merge,2,181.573,271.366,279.18
leaky_re_lu_8/sub,2,184.543,273.666,276.283
conv2d_9/convolution,2,195.63,265.088,271.79
batch_normalization_9/cond/Merge,2,200.239,271.587,268.5
leaky_re_lu_9/sub,2,198.987,263.927,269.515
conv2d_10/convolution,2,205.143,268.565,273.36
batch_normalization_10/cond/Merge,2,203.988,269.616,266.838
leaky_re_lu_10/sub,2,205.689,264.475,271.194
conv2d_11/convolution,2,217.214,264.03,261.512
batch_normalization_11/cond/Merge,2,220.439,260.035,260.046
leaky_re_lu_11/sub,2,220.256,255.631,260.723
conv2d_12/convolution,2,224.205,261.245,258.653
batch_normalization_12/cond/Merge,2,224.06,254.05,258.357
leaky_re_lu_12/sub,2,225.95,255.604,259.67
conv2d_13/convolution,2,238.03,252.935,252.434
batch_normalization_13/cond/Merge,2,242.042,253.711,250.181
leaky_re_lu_13/sub,2,244.852,252.557,250.961
batch_normalization_22/cond/Merge,2,212.776,1.1855,1.28371
leaky_re_lu_22/sub,2,210.911,0.937577,0.982261
conv2d_22/convolution,2,213.324,12.3571,12.3214
concatenate_1/concat,2,218.309,73.7187,74.1457
conv2d_24/BiasAdd,2,211.987
input_1,3,0,604.085,604.468,604.481
conv2d_1/convolution,3,48.4294,570.176,558.418,569.154
batch_normalization_1/cond/Merge,3,94.6844,521.854,521.64,521.921
leaky_re_lu_1/sub,3,104.083,511.786,512.517,511.595
conv2d_2/convolution,3,114.3,488.57,487.623,488.418
batch_normalization_2/cond/Merge,3,131.044,465.272,465.411,465.155
leaky_re_lu_2/sub,3,131.963,462.222,462.329,462.217
conv2d_3/convolution,3,139.856,446.383,445.53,446.278
batch_normalization_3/cond/Merge,3,153.076,432.422,438.053,438.405
leaky_re_lu_3/sub,3,154.512,435.205,434.696,435.208
conv2d_4/convolution,3,155.795,427.103,433.161,438.603
batch_normalization_4/cond/Merge,3,160.771,420.829,426.354,432.976
leaky_re_lu_4/sub,3,162.546,427.235,421.985,427.708
conv2d_5/convolution,3,166.968,416.489,410.623,416.296
batch_normalization_5/cond/Merge,3,178.352,410.86,402.337,404.607
leaky_re_lu_5/sub,3,177.555,395.188,399.623,407.324
conv2d_6/convolution,3,190.916,394.985,387.556,388.847
batch_normalization_6/cond/Merge,3,199.442,382.908,380.679,389.695
leaky_re_lu_6/sub,3,200.134,381.844,386.842,385.94
conv2d_7/convolution,3,201.25,380.225,380.196,384.758
batch_normalization_7/cond/Merge,3,203.175,375.871,376.259,384.778
leaky_re_lu_7/sub,3,204.518,377.554,377.452,382.114
conv2d_8/convolution,3,215.968,362.999,369.325,372.919
batch_normalization_8/cond/Merge,3,224.425,369.871,365.04,369.371
leaky_re_lu_8/sub,3,227.803,365.277,369.338,369.981
conv2d_9/convolution,3,239.252,350.307,351.983,350.465
batch_normalization_9/cond/Merge,3,247.558,355.432,350.629,354.299
leaky_re_lu_9/sub,3,244.631,342.831,349.626,350.846
conv2d_10/convolution,3,244.69,342.975,341.604,348.499
batch_normalization_10/cond/Merge,3,249.524,346.717,342.726,346.451
leaky_re_lu_10/sub,3,256.643,350.295,346.496,353.533
conv2d_11/convolution,3,270.68,333.742,329.329,336.7
batch_normalization_11/cond/Merge,3,272.825,335.17,335.401,330.582
leaky_re_lu_11/sub,3,274.716,326.144,331.328,332.789
conv2d_12/convolution,3,275.304,325.929,332.404,328.982
batch_normalization_12/cond/Merge,3,280.497,327.918,329.228,328.287
leaky_re_lu_12/sub,3,279.835,325.998,326.687,329.374
conv2d_13/convolution,3,297.864,313.426,316.387,318.11
batch_normalization_13/cond/Merge,3,300.494,311.644,313.994,313.298
leaky_re_lu_13/sub,3,303.467,314.932,314.175,311.601
batch_normalization_22/cond/Merge,3,215.314,3.65384,1.5107,1.57185
leaky_re_lu_22/sub,3,212.345,1.10189,1.15416,1.15276
conv2d_22/convolution,3,213.263,12.0467,12.3515,12.5263
concatenate_1/concat,3,237.293,91.5232,91.3746,90.1414
conv2d_24/BiasAdd,3,208.445
input_1,3,0,608.504,609.403,609.297
conv2d_1/convolution,3,51.5004,582.077,582.347,571.186
batch_normalization_1/cond/Merge,3,93.3936,522.44,522.498,522.733
leaky_re_lu_1/sub,3,104.735,513.786,513.661,513.799
conv2d_2/convolution,3,111.727,487.082,487.491,487.12
batch_normalization_2/cond/Merge,3,131.277,465.707,465.399,465.575
leaky_re_lu_2/sub,3,134.685,462.978,470.399,470.409
conv2d_3/convolution,3,141.364,448.502,448.955,449.451
batch_normalization_3/cond/Merge,3,151.729,441.424,430.321,441.25
leaky_re_lu_3/sub,3,156.606,431.089,436.858,436.713
conv2d_4/convolution,3,155.314,434.899,428.639,435.392
batch_normalization_4/cond/Merge,3,163.05,427.584,428.246,428.288
leaky_re_lu_4/sub,3,159.168,424.346,423.292,431.939
conv2d_5/convolution,3,171.799,413.117,418.205,419.316
batch_normalization_5/cond/Merge,3,180.948,405.445,409.912,410.019
leaky_re_lu_5/sub,3,179.629,400.473,399.498,404.457
conv2d_6/convolution,3,197.511,397.076,397.176,396.979
batch_normalization_6/cond/Merge,3,197.692,380.85,390.797,386.326
leaky_re_lu_6/sub,3,203.877,388.808,388.991,393.207
conv2d_7/convolution,3,200.324,385.252,379.489,384.995
batch_normalization_7/cond/Merge,3,206.588,377.686,380.985,382.901
leaky_re_lu_7/sub,3,203.786,381.004,377.08,381.064
conv2d_8/convolution,3,216.859,367.299,371.322,371.317
batch_normalization_8/cond/Merge,3,223.767,360.055,363.892,368.085
leaky_re_lu_8/sub,3,223.083,359.676,360.882,365.483
conv2d_9/convolution,3,240.46,354.465,345.355,353.067
batch_normalization_9/cond/Merge,3,243.375,351.971,347.521,346.396
leaky_re_lu_9/sub,3,245.302,340.92,348.032,351.33
conv2d_10/convolution,3,248.025,344.09,348.343,347.602
batch_normalization_10/cond/Merge,3,249.514,343.539,351.098,346.575
leaky_re_lu_10/sub,3,252.179,339.921,345.004,347.789
conv2d_11/convolution,3,269.714,335.776,328.349,335.263
batch_normalization_11/cond/Merge,3,272.271,328.826,329.246,331.463
leaky_re_lu_11/sub,3,274.825,330.977,334.578,329.905
conv2d_12/convolution,3,274.028,326.898,326.987,333.319
batch_normalization_12/cond/Merge,3,279.12,331.548,325.941,327.843
