mean=0_0_0_0_0_0_2_2_3_5,0.3816,0.3283,0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.1523_0.2582625_0.2368_0.821220244371,0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.040412044374_0.040412044374_0.0455227613807_0.809889289214,229,249,249,249,249,249,249,249,249,229,8,8,8,8,8,8,8,7,8,8
mean=0_3_4_4_4_4_5_5_5_5,0.4974,0.4399,0.364649681529_0.2582_0.2665_0.2665_0.2665_0.2665_0.821220244371_0.821220244371_0.821220244371_0.821220244371,0.364649681529_0.0722861430715_0.18063002681_0.18063002681_0.18063002681_0.18063002681_0.809889289214_0.809889289214_0.809889289214_0.809889289214,229,280,280,280,280,280,229,229,229,229,8,8,8,8,8,8,8,8,8,8
mean=2_2_2_2_2_2_2_2_3_3,0.1768,0.0377,0.2461875_0.1523_0.1523_0.1523_0.1523_0.1523_0.1523_0.1523_0.2191_0.2368,0.0247905818429_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.0233866933467_0.0455227613807,229,249,249,249,249,249,249,249,229,249,7,8,8,8,8,8,8,8,8,8
mean=0_1_1_2_2_2_3_3_3_3,0.2186,0.1,0.364649681529_0.208583133978_0.208583133978_0.1523_0.1523_0.1523_0.2368_0.2368_0.2368_0.2368,0.364649681529_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=1_1_1_2_2_2_2_2_3_4,0.1732,0.0751,0.181756735318_0.208583133978_0.208583133978_0.1523_0.1523_0.1523_0.1523_0.1523_0.2368_0.1347,0.137708685456_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=0_1_1_1_2_2_2_3_5_5,0.3562,0.2786,0.364649681529_0.208583133978_0.273385808506_0.273385808506_0.1523_0.1523_0.2582625_0.2368_0.821220244371_0.821220244371,0.364649681529_0.165979215216_0.23427037729_0.23427037729_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.809889289214_0.809889289214,229,249,280,280,249,249,249,249,229,229,8,8,8,8,8,8,7,8,8,8
mean=0_2_2_2_3_5_5_5_5_5,0.4722,0.3311,0.399482484077_0.2461875_0.2582625_0.2582625_0.3322_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473,0.313694267516_0.0247905818429_0.040412044374_0.040412044374_0.0455227613807_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,229,249,249,249,197,197,197,197,197,7,7,7,7,7,7,7,7,7,7
mean=0_1_1_1_1_2_3_4_4_4,0.1992,0.1215,0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.1523_0.2368_0.1347_0.1347_0.1347,0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.0455227613807_0.033400357462_0.033400357462_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=0_0_1_1_1_2_2_4_4_5,0.3179,0.2185,0.364649681529_0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.2582625_0.2582625_0.2428625_0.2428625_0.821220244371,0.364649681529_0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.033400357462_0.033400357462_0.809889289214,229,229,249,249,249,249,249,249,249,229,8,8,8,8,8,7,7,7,7,8
mean=0_1_1_1_1_2_3_5_5_5,0.4454,0.2899,0.6708655596_0.273385808506_0.273385808506_0.273385808506_0.273385808506_0.2716_0.2582_0.688016223936_0.688016223936_0.783344599955,0.262738853503_0.23427037729_0.23427037729_0.23427037729_0.23427037729_0.175458455966_0.0722861430715_0.483933363844_0.483933363844_0.483933363844,165,280,280,280,280,280,280,165,165,165,5,8,8,8,8,8,8,6,6,5
mean=0_0_0_1_1_1_3_5_5_5,0.4784,0.3589,0.693613512284_0.396496815287_0.396496815287_0.273385808506_0.273385808506_0.273385808506_0.2582_0.73952471945_0.73952471945_0.73952471945,0.313694267516_0.396496815287_0.396496815287_0.23427037729_0.23427037729_0.23427037729_0.0722861430715_0.569135922608_0.569135922608_0.569135922608,197,249,249,280,280,280,280,197,197,197,5,8,8,8,8,8,8,6,6,6
mean=1_2_3_3_3_4_4_4_4_4,0.1718,0.0482,0.181756735318_0.1523_0.2368_0.2368_0.2368_0.1347_0.1347_0.1347_0.1347_0.1347,0.137708685456_0.040412044374_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=1_1_3_3_3_3_3_3_3_5,0.2971,0.1432,0.284037143404_0.208583133978_0.2368_0.2368_0.2368_0.2368_0.2368_0.2368_0.2368_0.821220244371,0.137708685456_0.165979215216_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.809889289214,229,249,249,249,249,249,249,249,249,229,7,8,8,8,8,8,8,8,8,8
mean=0_0_0_2_2_2_2_4_5_5,0.397,0.2972,0.364649681529_0.396496815287_0.396496815287_0.1523_0.2582625_0.2582625_0.2582625_0.2428625_0.821220244371_0.821220244371,0.364649681529_0.396496815287_0.396496815287_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.033400357462_0.809889289214_0.809889289214,229,249,249,249,249,249,249,249,229,229,8,8,8,8,7,7,7,7,8,8
mean=0_0_1_1_2_4_4_4_4_4,0.208,0.1269,0.364649681529_0.364649681529_0.208583133978_0.208583133978_0.1523_0.1347_0.1347_0.1347_0.1347_0.2428625,0.364649681529_0.364649681529_0.165979215216_0.165979215216_0.040412044374_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462,229,229,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,7
mean=0_0_0_1_1_1_1_5_5_5,0.4799,0.3751,0.693613512284_0.396496815287_0.396496815287_0.273385808506_0.273385808506_0.273385808506_0.273385808506_0.73952471945_0.73952471945_0.73952471945,0.313694267516_0.396496815287_0.396496815287_0.23427037729_0.23427037729_0.23427037729_0.23427037729_0.569135922608_0.569135922608_0.569135922608,197,249,249,280,280,280,280,197,197,197,5,8,8,8,8,8,8,6,6,6
mean=0_0_3_4_4_4_4_4_4_5,0.3028,0.1785,0.364649681529_0.364649681529_0.2368_0.1347_0.1347_0.2428625_0.2428625_0.2428625_0.2428625_0.821220244371,0.364649681529_0.364649681529_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,229,249,249,249,249,249,249,249,229,8,8,8,8,8,7,7,7,7,8
mean=0_2_2_2_2_2_2_2_4_4,0.2482,0.0404,0.310310509554_0.2318375_0.2390125_0.2461875_0.2461875_0.2461875_0.2461875_0.2461875_0.2349875_0.2349875,0.21178343949_0.00622594521168_0.0155082635273_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0233467381591_0.0233467381591,133,133,197,229,229,229,229,229,229,229,7,7,7,7,7,7,7,7,7,7
mean=2_3_3_3_3_3_4_4_4_5,0.2656,0.1162,0.2461875_0.2368_0.2368_0.2368_0.2368_0.2368_0.1347_0.1347_0.1347_0.821220244371,0.0247905818429_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,249,249,249,249,249,249,249,249,229,7,8,8,8,8,8,8,8,8,8
mean=0_0_1_1_2_2_2_2_2_3,0.2251,0.1309,0.364649681529_0.364649681529_0.208583133978_0.208583133978_0.1523_0.1523_0.1523_0.1523_0.2582625_0.2368,0.364649681529_0.364649681529_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.0455227613807,229,229,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,7,8
mean=0_0_0_0_0_2_2_3_4_5,0.3556,0.292,0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.1523_0.1523_0.2368_0.2428625_0.821220244371,0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.040412044374_0.040412044374_0.0455227613807_0.033400357462_0.809889289214,229,249,249,249,249,249,249,249,249,229,8,8,8,8,8,8,8,8,7,8
mean=0_1_2_2_2_3_4_5_5_5,0.4593,0.2634,0.648117606915_0.273385808506_0.2716_0.2716_0.2716_0.2582_0.2665_0.777323844583_0.777323844583_0.777323844583,0.21178343949_0.23427037729_0.175458455966_0.175458455966_0.175458455966_0.0722861430715_0.18063002681_0.469592105922_0.469592105922_0.469592105922,133,280,280,280,280,280,280,133,133,133,5,8,8,8,8,8,8,5,5,5
mean=1_1_2_4_4_4_4_5_5_5,0.4233,0.3202,0.284037143404_0.208583133978_0.2582625_0.2428625_0.2428625_0.2665_0.2665_0.821220244371_0.821220244371_0.821220244371,0.137708685456_0.165979215216_0.040412044374_0.033400357462_0.033400357462_0.18063002681_0.18063002681_0.809889289214_0.809889289214_0.809889289214,229,249,249,249,249,280,280,229,229,229,7,8,7,7,7,8,8,8,8,8
mean=0_1_2_4_4_4_5_5_5_5,0.4994,0.4556,0.364649681529_0.273385808506_0.2716_0.2665_0.2665_0.2665_0.821220244371_0.821220244371_0.821220244371_0.821220244371,0.364649681529_0.23427037729_0.175458455966_0.18063002681_0.18063002681_0.18063002681_0.809889289214_0.809889289214_0.809889289214_0.809889289214,229,280,280,280,280,280,229,229,229,229,8,8,8,8,8,8,8,8,8,8
mean=1_2_2_2_2_2_2_3_5_5,0.3289,0.2045,0.284037143404_0.1523_0.1523_0.1523_0.1523_0.2582625_0.2582625_0.2368_0.821220244371_0.821220244371,0.137708685456_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.809889289214_0.809889289214,229,249,249,249,249,249,249,249,229,229,7,8,8,8,8,7,7,8,8,8
mean=0_0_0_1_1_1_2_2_5_5,0.3999,0.3529,0.364649681529_0.364649681529_0.396496815287_0.273385808506_0.273385808506_0.273385808506_0.1523_0.2582625_0.821220244371_0.821220244371,0.364649681529_0.364649681529_0.396496815287_0.23427037729_0.23427037729_0.23427037729_0.040412044374_0.040412044374_0.809889289214_0.809889289214,229,229,249,280,280,280,249,249,229,229,8,8,8,8,8,8,8,7,8,8
mean=0_0_1_3_3_3_4_4_4_5,0.3014,0.1974,0.364649681529_0.396496815287_0.208583133978_0.2368_0.2368_0.2368_0.1347_0.1347_0.2428625_0.821220244371,0.364649681529_0.396496815287_0.165979215216_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,249,249,249,249,249,249,249,249,229,8,8,8,8,8,8,8,8,7,8
mean=0_2_2_2_2_2_2_3_5_5,0.3582,0.2272,0.364649681529_0.1523_0.1523_0.2582625_0.2582625_0.2582625_0.2582625_0.2368_0.821220244371_0.821220244371,0.364649681529_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.809889289214_0.809889289214,229,249,249,249,249,249,249,249,229,229,8,8,8,7,7,7,7,8,8,8
mean=1_1_1_3_4_4_4_4_4_5,0.2433,0.1492,0.284037143404_0.208583133978_0.208583133978_0.2368_0.1347_0.1347_0.1347_0.1347_0.1347_0.821220244371,0.137708685456_0.165979215216_0.165979215216_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,249,249,249,249,249,249,249,249,229,7,8,8,8,8,8,8,8,8,8
mean=0_1_2_2_2_4_4_4_4_5,0.2996,0.1598,0.399482484077_0.208583133978_0.2582625_0.2582625_0.2582625_0.2428625_0.2428625_0.2665_0.2665_0.594816230255,0.313694267516_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.033400357462_0.033400357462_0.18063002681_0.18063002681_0.569135922608,197,249,249,249,249,249,249,280,280,197,7,8,7,7,7,7,7,8,8,8
mean=0_0_0_0_2_2_3_4_4_5,0.3583,0.2525,0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.2582625_0.2582625_0.2368_0.2428625_0.2428625_0.821220244371,0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.040412044374_0.040412044374_0.0455227613807_0.033400357462_0.033400357462_0.809889289214,229,229,249,249,249,249,249,249,249,229,8,8,8,8,7,7,8,7,7,8
mean=0_0_0_0_0_2_2_4_4_5,0.3742,0.2876,0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.2582625_0.2582625_0.2428625_0.2428625_0.821220244371,0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.040412044374_0.040412044374_0.033400357462_0.033400357462_0.809889289214,229,229,249,249,249,249,249,249,249,229,8,8,8,8,8,7,7,7,7,8
mean=0_1_1_1_2_2_2_2_5_5,0.3496,0.2857,0.399482484077_0.273385808506_0.273385808506_0.273385808506_0.2716_0.2716_0.2716_0.2716_0.594816230255_0.594816230255,0.313694267516_0.23427037729_0.23427037729_0.23427037729_0.175458455966_0.175458455966_0.175458455966_0.175458455966_0.569135922608_0.569135922608,197,280,280,280,280,280,280,280,197,197,7,8,8,8,8,8,8,8,8,8
mean=0_0_3_4_4_5_5_5_5_5,0.596,0.4039,0.693613512284_0.445859872611_0.350925_0.2665_0.2665_0.73952471945_0.73952471945_0.819114388507_0.819114388507_0.819114388507,0.313694267516_0.445859872611_0.0722861430715_0.18063002681_0.18063002681_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,280,280,280,280,197,197,197,197,197,5,8,7,8,8,6,6,5,5,5
mean=0_0_0_0_0_0_1_1_1_5,0.3957,0.3828,0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.273385808506_0.273385808506_0.273385808506_0.821220244371,0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.23427037729_0.23427037729_0.23427037729_0.809889289214,229,229,249,249,249,249,280,280,280,229,8,8,8,8,8,8,8,8,8,8
mean=0_1_2_2_3_3_3_3_3_3,0.2299,0.0885,0.364649681529_0.208583133978_0.1523_0.1523_0.2368_0.2368_0.2368_0.2368_0.2368_0.2368,0.364649681529_0.165979215216_0.040412044374_0.040412044374_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=1_1_1_1_1_1_1_2_4_4,0.1855,0.1241,0.181756735318_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.1523_0.1347_0.1347,0.137708685456_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.033400357462_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=1_2_2_2_2_2_2_2_4_4,0.1517,0.0487,0.181756735318_0.1523_0.1523_0.1523_0.1523_0.1523_0.1523_0.1523_0.1347_0.1347,0.137708685456_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.033400357462_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=3_3_3_3_3_4_4_5_5_5,0.4375,0.2122,0.650267857143_0.2582_0.2582_0.2582_0.2582_0.2665_0.2665_0.688016223936_0.688016223936_0.783344599955,0.020260130065_0.0722861430715_0.0722861430715_0.0722861430715_0.0722861430715_0.18063002681_0.18063002681_0.483933363844_0.483933363844_0.483933363844,165,280,280,280,280,280,280,165,165,165,5,8,8,8,8,8,8,6,6,5
mean=1_2_2_4_4_4_4_5_5_5,0.4236,0.2782,0.284037143404_0.2582625_0.2582625_0.2428625_0.2428625_0.2428625_0.2428625_0.821220244371_0.821220244371_0.821220244371,0.137708685456_0.040412044374_0.040412044374_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.809889289214_0.809889289214_0.809889289214,229,249,249,249,249,249,249,229,229,229,7,7,7,7,7,7,7,8,8,8
mean=1_1_1_2_2_2_4_4_5_5,0.3286,0.2277,0.284037143404_0.208583133978_0.208583133978_0.1523_0.1523_0.1523_0.2428625_0.2428625_0.821220244371_0.821220244371,0.137708685456_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.033400357462_0.033400357462_0.809889289214_0.809889289214,229,249,249,249,249,249,249,249,229,229,7,8,8,8,8,8,7,7,8,8
mean=0_0_1_1_2_3_4_5_5_5,0.4619,0.3057,0.6708655596_0.445859872611_0.273385808506_0.273385808506_0.2716_0.2582_0.2665_0.688016223936_0.688016223936_0.783344599955,0.262738853503_0.445859872611_0.23427037729_0.23427037729_0.175458455966_0.0722861430715_0.18063002681_0.483933363844_0.483933363844_0.483933363844,165,280,280,280,280,280,280,165,165,165,5,8,8,8,8,8,8,6,6,5
mean=1_1_2_2_2_4_4_4_5_5,0.3212,0.2145,0.284037143404_0.208583133978_0.1523_0.1523_0.1523_0.1347_0.2428625_0.2428625_0.821220244371_0.821220244371,0.137708685456_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.033400357462_0.033400357462_0.033400357462_0.809889289214_0.809889289214,229,249,249,249,249,249,249,249,229,229,7,8,8,8,8,8,7,7,8,8
mean=0_1_1_1_3_4_4_5_5_5,0.4442,0.2851,0.6708655596_0.273385808506_0.273385808506_0.273385808506_0.2582_0.2665_0.2665_0.688016223936_0.688016223936_0.783344599955,0.262738853503_0.23427037729_0.23427037729_0.23427037729_0.0722861430715_0.18063002681_0.18063002681_0.483933363844_0.483933363844_0.483933363844,165,280,280,280,280,280,280,165,165,165,5,8,8,8,8,8,8,6,6,5
mean=0_1_3_3_3_3_4_4_5_5,0.3671,0.2399,0.364649681529_0.208583133978_0.2368_0.2368_0.2368_0.2368_0.2428625_0.2428625_0.821220244371_0.843567713825,0.364649681529_0.165979215216_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.809889289214_0.809889289214,229,249,249,249,249,249,249,249,229,229,8,8,8,8,8,8,7,7,8,7
mean=1_1_1_1_1_2_2_4_4_4,0.1725,0.0983,0.181756735318_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.1523_0.1523_0.1347_0.1347_0.1347,0.137708685456_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.033400357462_0.033400357462_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=1_2_2_2_3_3_4_4_4_4,0.1651,0.0484,0.181756735318_0.1523_0.1523_0.1523_0.2368_0.2368_0.1347_0.1347_0.1347_0.1347,0.137708685456_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=0_1_1_1_4_5_5_5_5_5,0.4905,0.3634,0.558803457689_0.284037143404_0.284037143404_0.307510242231_0.2428625_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473,0.313694267516_0.137708685456_0.137708685456_0.165979215216_0.033400357462_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,229,229,249,249,197,197,197,197,197,6,7,7,7,7,7,7,7,7,7
mean=0_0_0_0_2_3_3_3_3_3,0.2965,0.1807,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.2582625_0.2368_0.2368_0.2582_0.2582_0.2582,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.040412044374_0.0455227613807_0.0455227613807_0.0722861430715_0.0722861430715_0.0722861430715,229,229,229,229,249,249,249,280,280,280,8,8,8,8,7,8,8,8,8,8
mean=2_2_2_2_2_3_3_4_4_4,0.1715,0.0356,0.2461875_0.1523_0.1523_0.1523_0.1523_0.2191_0.2368_0.1347_0.1347_0.1347,0.0247905818429_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.0233866933467_0.0455227613807_0.033400357462_0.033400357462_0.033400357462,229,249,249,249,249,229,249,249,249,249,7,8,8,8,8,8,8,8,8,8
mean=0_2_4_4_4_4_5_5_5_5,0.4946,0.3778,0.364649681529_0.2582625_0.2428625_0.2428625_0.2428625_0.2428625_0.821220244371_0.843567713825_0.843567713825_0.843567713825,0.364649681529_0.040412044374_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.809889289214_0.809889289214_0.809889289214_0.809889289214,229,249,249,249,249,249,229,229,229,229,8,7,7,7,7,7,8,7,7,7
mean=1_1_1_4_4_4_4_4_5_5,0.3233,0.2256,0.284037143404_0.208583133978_0.208583133978_0.1347_0.1347_0.1347_0.2428625_0.2428625_0.821220244371_0.821220244371,0.137708685456_0.165979215216_0.165979215216_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.809889289214_0.809889289214,229,249,249,249,249,249,249,249,229,229,7,8,8,8,8,8,7,7,8,8
mean=0_0_3_3_3_3_3_3_3_4,0.263,0.1081,0.364649681529_0.364649681529_0.2368_0.2368_0.2368_0.2368_0.2368_0.2368_0.2368_0.2428625,0.364649681529_0.364649681529_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462,229,229,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,7
mean=1_2_2_2_2_2_2_3_3_3,0.1806,0.0517,0.181756735318_0.1523_0.1523_0.1523_0.1523_0.1523_0.1523_0.2368_0.2368_0.2368,0.137708685456_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.0455227613807_0.0455227613807,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=2_2_2_3_4_4_4_4_4_4,0.1578,0.0329,0.2461875_0.1523_0.1523_0.2191_0.1347_0.1347_0.1347_0.1347_0.1347_0.1347,0.0247905818429_0.040412044374_0.040412044374_0.0233866933467_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462,229,249,249,229,249,249,249,249,249,249,7,8,8,8,8,8,8,8,8,8
mean=0_0_2_3_4_5_5_5_5_5,0.5965,0.4034,0.693613512284_0.445859872611_0.2716_0.350925_0.2665_0.73952471945_0.73952471945_0.819114388507_0.819114388507_0.819114388507,0.313694267516_0.445859872611_0.175458455966_0.0722861430715_0.18063002681_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,280,280,280,280,197,197,197,197,197,5,8,8,7,8,6,6,5,5,5
mean=3_3_4_4_4_4_4_5_5_5,0.4279,0.296,0.3167125_0.2368_0.2428625_0.2428625_0.2428625_0.2665_0.2665_0.821220244371_0.821220244371_0.821220244371,0.0233866933467_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.18063002681_0.18063002681_0.809889289214_0.809889289214_0.809889289214,229,249,249,249,249,280,280,229,229,229,7,8,7,7,7,8,8,8,8,8
mean=1_1_2_2_2_2_3_3_3_4,0.1845,0.0635,0.181756735318_0.208583133978_0.1523_0.1523_0.1523_0.1523_0.2368_0.2368_0.2368_0.1347,0.137708685456_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=0_0_1_1_1_2_2_2_4_4,0.219,0.1415,0.364649681529_0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.1523_0.1523_0.1523_0.1347_0.2428625,0.364649681529_0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.033400357462_0.033400357462,229,229,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,7
mean=0_0_0_1_1_1_3_3_3_4,0.2803,0.1898,0.364649681529_0.364649681529_0.364649681529_0.208583133978_0.273385808506_0.273385808506_0.2368_0.2368_0.2368_0.2428625,0.364649681529_0.364649681529_0.364649681529_0.165979215216_0.23427037729_0.23427037729_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462,229,229,229,249,280,280,249,249,249,249,8,8,8,8,8,8,8,8,8,7
mean=0_0_0_1_1_4_4_4_5_5,0.3989,0.3255,0.558803457689_0.396496815287_0.396496815287_0.273385808506_0.273385808506_0.2665_0.2665_0.2665_0.645464201473_0.645464201473,0.313694267516_0.396496815287_0.396496815287_0.23427037729_0.23427037729_0.18063002681_0.18063002681_0.18063002681_0.569135922608_0.569135922608,197,249,249,280,280,280,280,280,197,197,6,8,8,8,8,8,8,8,7,7
mean=1_1_1_1_1_1_1_1_4_5,0.27,0.2143,0.284037143404_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.1347_0.821220244371,0.137708685456_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.033400357462_0.809889289214,229,249,249,249,249,249,249,249,249,229,7,8,8,8,8,8,8,8,8,8
mean=2_3_3_5_5_5_5_5_5_5,0.7553,0.6484,0.615401785714_0.5164_0.5164_0.843567713825_0.843567713825_0.843567713825_0.843567713825_0.843567713825_0.843567713825_0.843567713825,0.0247905818429_0.395197598799_0.395197598799_0.809889289214_0.809889289214_0.809889289214_0.809889289214_0.809889289214_0.809889289214_0.809889289214,229,311,311,229,229,229,229,229,229,229,5,8,8,7,7,7,7,7,7,7
mean=0_1_1_2_3_3_3_4_4_4,0.2049,0.0974,0.364649681529_0.208583133978_0.208583133978_0.1523_0.2368_0.2368_0.2368_0.1347_0.1347_0.1347,0.364649681529_0.165979215216_0.165979215216_0.040412044374_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=0_0_1_1_1_1_1_3_5_5,0.3911,0.3498,0.364649681529_0.364649681529_0.208583133978_0.273385808506_0.273385808506_0.273385808506_0.273385808506_0.2368_0.821220244371_0.821220244371,0.364649681529_0.364649681529_0.165979215216_0.23427037729_0.23427037729_0.23427037729_0.23427037729_0.0455227613807_0.809889289214_0.809889289214,229,229,249,280,280,280,280,249,229,229,8,8,8,8,8,8,8,8,8,8
mean=0_1_1_1_4_4_4_4_5_5,0.3475,0.2877,0.399482484077_0.273385808506_0.273385808506_0.273385808506_0.2665_0.2665_0.2665_0.2665_0.594816230255_0.594816230255,0.313694267516_0.23427037729_0.23427037729_0.23427037729_0.18063002681_0.18063002681_0.18063002681_0.18063002681_0.569135922608_0.569135922608,197,280,280,280,280,280,280,280,197,197,7,8,8,8,8,8,8,8,8,8
mean=0_0_1_1_1_2_2_3_3_5,0.319,0.2346,0.364649681529_0.364649681529_0.208583133978_0.273385808506_0.273385808506_0.1523_0.2582625_0.2368_0.2368_0.821220244371,0.364649681529_0.364649681529_0.165979215216_0.23427037729_0.23427037729_0.040412044374_0.040412044374_0.0455227613807_0.0455227613807_0.809889289214,229,229,249,280,280,249,249,249,249,229,8,8,8,8,8,8,7,8,8,8
mean=1_1_1_2_2_2_3_3_5_5,0.3258,0.2302,0.181756735318_0.208583133978_0.208583133978_0.1523_0.1523_0.1523_0.2368_0.2368_0.843567713825_0.885070157096,0.137708685456_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.0455227613807_0.809889289214_0.809889289214,229,249,249,249,249,249,249,249,229,229,8,8,8,8,8,8,8,8,7,6
