mean=0_0_0_0_1_3_4_4,0.2631,0.208,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.208583133978_0.2191_0.1347_0.1347,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.165979215216_0.0233866933467_0.033400357462_0.033400357462,197,229,229,229,249,229,249,249,8,8,8,8,8,8,8,8
mean=0_0_0_0_1_4_4_4,0.2398,0.1965,0.21178343949_0.364649681529_0.364649681529_0.364649681529_0.208583133978_0.1347_0.1347_0.1347,0.21178343949_0.364649681529_0.364649681529_0.364649681529_0.165979215216_0.033400357462_0.033400357462_0.033400357462,133,229,229,229,249,249,249,249,8,8,8,8,8,8,8,8
mean=0_0_0_0_2_2_2_2,0.299,0.1884,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.2461875_0.2461875_0.2461875_0.2461875,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429,197,229,229,229,229,229,229,229,8,8,8,8,7,7,7,7
mean=0_0_0_0_2_2_2_3,0.2605,0.194,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.1523_0.1523_0.1523_0.2191,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.040412044374_0.040412044374_0.040412044374_0.0233866933467,197,229,229,229,249,249,249,229,8,8,8,8,8,8,8,8
mean=0_0_0_0_2_2_2_4,0.2976,0.1882,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.2461875_0.2461875_0.2461875_0.2349875,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.0247905818429_0.0247905818429_0.0247905818429_0.0233467381591,197,229,229,229,229,229,229,229,8,8,8,8,7,7,7,7
mean=0_0_0_0_2_2_3_3,0.271,0.1947,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.1523_0.1523_0.2191_0.2368,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.040412044374_0.040412044374_0.0233866933467_0.0455227613807,197,229,229,229,249,249,229,249,8,8,8,8,8,8,8,8
mean=0_0_0_0_2_2_3_4,0.2583,0.1932,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.1523_0.1523_0.2191_0.1347,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.040412044374_0.040412044374_0.0233866933467_0.033400357462,197,229,229,229,249,249,229,249,8,8,8,8,8,8,8,8
mean=0_0_0_0_2_2_4_4,0.2962,0.188,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.2461875_0.2461875_0.2349875_0.2349875,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.0247905818429_0.0247905818429_0.0233467381591_0.0233467381591,197,229,229,229,229,229,229,229,8,8,8,8,7,7,7,7
mean=0_0_0_0_2_3_3_3,0.2816,0.1953,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.1523_0.2191_0.2368_0.2368,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.040412044374_0.0233866933467_0.0455227613807_0.0455227613807,197,229,229,229,249,229,249,249,8,8,8,8,8,8,8,8
mean=0_0_0_0_2_3_3_4,0.2688,0.1938,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.1523_0.2191_0.2368_0.1347,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.040412044374_0.0233866933467_0.0455227613807_0.033400357462,197,229,229,229,249,229,249,249,8,8,8,8,8,8,8,8
