mixed6/concat,2,100.009,2.08033,73.093,60.3678
mixed7/concat,2,100.009,2.41989,86.8522,44.7467
mixed8/concat,2,100.009,3.01322,90.9928,34.9959
mixed9/concat,2,100.009,3.03556,109.105,20.8448
mixed10/concat,2,100.009,3.72633,126.177,3.49483
dense_2/Softmax:0,2,100.009,3.23833,124.863,0
input_1,2,100.019,4.46367,0,163.978
conv2d_1/convolution,2,100.015,3.66178,5.02178,164.415
conv2d_2/convolution,2,100.011,2.00833,10.2542,160.688
conv2d_3/convolution,2,99.7619,3.24622,16.6769,181.432
conv2d_1/convolution,2,99.8107,2.21444,4.75744,169.734
conv2d_2/convolution,2,99.8448,2.68722,9.86989,164.286
conv2d_3/convolution,2,99.8677,2.15011,15.2848,174.406
max_pooling2d_1/MaxPool,2,99.8847,2.39511,19.6442,166.635
conv2d_4/convolution,2,99.7877,2.07789,19.0769,164.944
conv2d_5/convolution,2,99.8103,2.61389,26.9751,153.434
max_pooling2d_2/MaxPool,2,99.8278,2.54711,28.8582,147.737
mixed0/concat,2,99.8431,2.721,33.8048,139.769
mixed1/concat,2,99.856,2.40344,40.7957,125.797
mixed2/concat,2,99.8669,3.038,46.8996,109.346
mixed3/concat,2,99.8763,2.50233,58.0139,106.358
mixed4/concat,2,99.8844,3.02433,63.6016,92.2117
mixed5/concat,2,99.8919,3.33578,73.9343,78.4683
mixed6/concat,2,99.8983,2.48067,79.3688,62.8628
mixed7/concat,2,99.9042,2.47978,89.8592,46.2882
mixed8/concat,2,99.9093,2.30344,90.0801,34.5479
mixed9/concat,2,99.9142,3.14356,101.901,20.2714
mixed10/concat,2,99.9186,3.37533,119.403,3.44144
dense_2/Softmax:0,2,99.9224,2.57411,124.084,0
input_1,2,100.017,4.14378,0,171.894
conv2d_1/convolution,2,100.009,2.74,4.37811,164.55
conv2d_2/convolution,2,100.01,3.04978,9.79056,163.808
conv2d_3/convolution,2,100.008,3.08956,15.9163,181.755
conv2d_1/convolution,2,100.008,3.229,4.88478,167.283
conv2d_2/convolution,2,100.009,3.29456,10.333,174.651
conv2d_3/convolution,2,100.007,2.339,15.0907,171.719
max_pooling2d_1/MaxPool,2,100.007,2.04533,18.6626,164.71
conv2d_4/convolution,2,100.007,2.85556,19.6692,167.469
conv2d_5/convolution,2,100.007,2.757,26.4923,155.332
max_pooling2d_2/MaxPool,2,100.007,2.07456,28.4168,144.08
mixed0/concat,2,100.007,3.06822,34.5006,136.39
mixed1/concat,2,100.007,2.71733,44.0209,125.708
mixed2/concat,2,100.007,2.39978,46.6174,116.207
mixed3/concat,2,99.9407,2.23556,49.8693,102.038
mixed4/concat,2,99.9457,3.26056,61.9639,92.9631
mixed5/concat,2,99.9488,2.71367,69.2648,75.4964
mixed6/concat,2,99.9523,2.318,76.6827,63.2765
mixed7/concat,2,99.9552,2.46189,85.5147,43.8306
mixed8/concat,2,99.9577,2.73711,96.61,36.1326
mixed9/concat,2,99.96,3.01178,105.238,19.7664
mixed10/concat,2,99.9621,3.02011,110.257,3.33183
dense_2/Softmax:0,2,99.9643,3.10956,121.611,0
input_1,2,100.015,4.19033,0,172.289
conv2d_1/convolution,2,99.5106,2.18222,4.71778,161.665
conv2d_2/convolution,2,99.6727,2.96056,9.55411,161.938
conv2d_3/convolution,2,99.7565,2.51722,15.5591,176.902
conv2d_1/convolution,2,99.8071,2.54889,4.66467,166.578
conv2d_2/convolution,2,99.8409,2.51822,10.2844,159.491
conv2d_3/convolution,2,99.8651,2.74344,15.6699,171.859
max_pooling2d_1/MaxPool,2,99.7583,2.54478,19.387,164.392
conv2d_4/convolution,2,99.7858,2.86422,19.742,165.84
conv2d_5/convolution,2,99.8079,2.35311,26.5064,152.95
max_pooling2d_2/MaxPool,2,99.8264,2.91078,28.9557,144.881
mixed0/concat,2,99.8417,2.48256,34.6869,137.146
mixed1/concat,2,99.8549,2.99222,40.069,125.417
mixed2/concat,2,99.8654,2.538,46.3674,113.171
mixed3/concat,2,99.8748,2.84778,53.5093,103.545
mixed4/concat,2,99.8206,2.63711,61.0502,94.5546
mixed5/concat,2,99.832,2.61222,69.9779,85.4505
mixed6/concat,2,99.8417,2.21067,75.7073,67.9384
mixed7/concat,2,99.8503,2.12767,83.2801,42.9236
mixed8/concat,2,99.8582,2.38144,90.2173,34.7681
mixed9/concat,2,99.8656,3.80589,105.905,20.5873
mixed10/concat,2,99.8721,3.50556,119.982,3.49089
dense_2/Softmax:0,2,99.878,3.006,125.225,0
input_1,3,100.019,4.53156,0,223.254
conv2d_1/convolution,3,100.011,3.05244,4.81056,218.513
conv2d_2/convolution,3,100.011,3.66078,10.3431,220.069
conv2d_3/convolution,3,100.01,2.80889,15.9724,227.593
conv2d_1/convolution,3,100.01,2.56067,4.85522,218.954
conv2d_2/convolution,3,99.8438,2.84044,10.0771,212.548
conv2d_3/convolution,3,99.8674,3.14789,16.4736,229.438
max_pooling2d_1/MaxPool,3,99.8849,2.729,19.5087,219.182
conv2d_4/convolution,3,99.8986,2.64156,19.6546,216.364
