mean=0_2_2_3_3_4_4,0.1683,0.0507,0.21178343949_0.1385_0.1385_0.2191_0.2191_0.1257_0.1257,0.21178343949_0.0247905818429_0.0247905818429_0.0233866933467_0.0233866933467_0.0233467381591_0.0233467381591,133,229,229,229,229,229,229,8,8,8,8,8,8,8
mean=0_2_2_3_4_4_4,0.1658,0.0618,0.262738853503_0.1385_0.1385_0.2166_0.1347_0.1347_0.1347,0.262738853503_0.0247905818429_0.0247905818429_0.020260130065_0.033400357462_0.033400357462_0.033400357462,165,229,229,165,249,249,249,8,8,8,8,8,8,8
mean=0_2_2_4_4_4_4,0.1417,0.0507,0.21178343949_0.1385_0.1385_0.1257_0.1257_0.1257_0.1257,0.21178343949_0.0247905818429_0.0247905818429_0.0233467381591_0.0233467381591_0.0233467381591_0.0233467381591,133,229,229,229,229,229,229,8,8,8,8,8,8,8
mean=0_2_3_3_3_3_3,0.2065,0.0505,0.21178343949_0.1385_0.2191_0.2191_0.2191_0.2191_0.2191,0.21178343949_0.0247905818429_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467,133,229,229,229,229,229,229,8,8,8,8,8,8,8
mean=0_2_3_3_3_3_4,0.1932,0.0505,0.21178343949_0.1385_0.2191_0.2191_0.2191_0.2191_0.1257,0.21178343949_0.0247905818429_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.0233467381591,133,229,229,229,229,229,229,8,8,8,8,8,8,8
mean=0_2_3_3_3_4_4,0.1799,0.0505,0.21178343949_0.1385_0.2191_0.2191_0.2191_0.1257_0.1257,0.21178343949_0.0247905818429_0.0233866933467_0.0233866933467_0.0233866933467_0.0233467381591_0.0233467381591,133,229,229,229,229,229,229,8,8,8,8,8,8,8
mean=0_2_3_3_4_4_4,0.1761,0.0603,0.262738853503_0.1303_0.2166_0.2191_0.1347_0.1347_0.1347,0.262738853503_0.0155082635273_0.020260130065_0.0233866933467_0.033400357462_0.033400357462_0.033400357462,165,197,197,229,249,249,249,8,8,8,8,8,8,8
mean=0_2_3_4_4_4_4,0.1628,0.0603,0.262738853503_0.1303_0.2166_0.1257_0.1347_0.1347_0.1347,0.262738853503_0.0155082635273_0.020260130065_0.0233467381591_0.033400357462_0.033400357462_0.033400357462,165,197,197,229,249,249,249,8,8,8,8,8,8,8
mean=0_2_4_4_4_4_4,0.2322,0.0311,0.310310509554_0.2318375_0.2167_0.2167_0.2167_0.2167_0.2167,0.21178343949_0.00622594521168_0.0_0.0_0.0_0.0_0.0,133,133,133,133,133,133,133,7,7,7,7,7,7,7
mean=0_3_3_3_3_3_3,0.2181,0.0503,0.21178343949_0.2191_0.2191_0.2191_0.2191_0.2191_0.2191,0.21178343949_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467,133,229,229,229,229,229,229,8,8,8,8,8,8,8
mean=0_3_3_3_3_3_4,0.2047,0.0503,0.21178343949_0.2191_0.2191_0.2191_0.2191_0.2191_0.1257,0.21178343949_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.0233467381591,133,229,229,229,229,229,229,8,8,8,8,8,8,8
mean=0_3_3_3_3_4_4,0.1936,0.0527,0.21178343949_0.2166_0.2191_0.2191_0.2191_0.1347_0.1347,0.21178343949_0.020260130065_0.0233866933467_0.0233866933467_0.0233866933467_0.033400357462_0.033400357462,133,197,229,229,229,249,249,8,8,8,8,8,8,8
mean=0_3_3_3_4_4_4,0.1884,0.061,0.262738853503_0.2166_0.2166_0.2191_0.1347_0.1347_0.1347,0.262738853503_0.020260130065_0.020260130065_0.0233866933467_0.033400357462_0.033400357462_0.033400357462,165,197,197,229,249,249,249,8,8,8,8,8,8,8
mean=0_3_3_4_4_4_4,0.1751,0.061,0.262738853503_0.2166_0.2166_0.1257_0.1347_0.1347_0.1347,0.262738853503_0.020260130065_0.020260130065_0.0233467381591_0.033400357462_0.033400357462_0.033400357462,165,197,197,229,249,249,249,8,8,8,8,8,8,8
mean=0_3_4_4_4_4_4,0.1536,0.0527,0.21178343949_0.2166_0.1257_0.1257_0.1257_0.1347_0.1347,0.21178343949_0.020260130065_0.0233467381591_0.0233467381591_0.0233467381591_0.033400357462_0.033400357462,133,197,229,229,229,249,249,8,8,8,8,8,8,8
mean=0_4_4_4_4_4_4,0.2301,0.0303,0.310310509554_0.2167_0.2167_0.2167_0.2167_0.2167_0.2167,0.21178343949_0.0_0.0_0.0_0.0_0.0_0.0,133,133,133,133,133,133,133,7,7,7,7,7,7,7
mean=1_1_1_1_1_1_1,0.1726,0.1281,0.149804467488_0.149804467488_0.181756735318_0.181756735318_0.181756735318_0.181756735318_0.181756735318,0.104036348366_0.104036348366_0.137708685456_0.137708685456_0.137708685456_0.137708685456_0.137708685456,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_1_1_1_2,0.1664,0.112,0.149804467488_0.149804467488_0.181756735318_0.181756735318_0.181756735318_0.181756735318_0.1385,0.104036348366_0.104036348366_0.137708685456_0.137708685456_0.137708685456_0.137708685456_0.0247905818429,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_1_1_1_3,0.1822,0.1161,0.149804467488_0.181756735318_0.181756735318_0.181756735318_0.181756735318_0.181756735318_0.2166,0.104036348366_0.137708685456_0.137708685456_0.137708685456_0.137708685456_0.137708685456_0.020260130065,197,229,229,229,229,229,197,8,8,8,8,8,8,8
mean=1_1_1_1_1_1_4,0.1646,0.1118,0.149804467488_0.149804467488_0.181756735318_0.181756735318_0.181756735318_0.181756735318_0.1257,0.104036348366_0.104036348366_0.137708685456_0.137708685456_0.137708685456_0.137708685456_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_1_1_2_2,0.1603,0.0958,0.149804467488_0.149804467488_0.181756735318_0.181756735318_0.181756735318_0.1385_0.1385,0.104036348366_0.104036348366_0.137708685456_0.137708685456_0.137708685456_0.0247905818429_0.0247905818429,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_1_1_2_3,0.176,0.1,0.149804467488_0.181756735318_0.181756735318_0.181756735318_0.181756735318_0.1385_0.2166,0.104036348366_0.137708685456_0.137708685456_0.137708685456_0.137708685456_0.0247905818429_0.020260130065,197,229,229,229,229,229,197,8,8,8,8,8,8,8
mean=1_1_1_1_1_2_4,0.1584,0.0956,0.149804467488_0.149804467488_0.181756735318_0.181756735318_0.181756735318_0.1385_0.1257,0.104036348366_0.104036348366_0.137708685456_0.137708685456_0.137708685456_0.0247905818429_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_1_1_3_3,0.1875,0.0998,0.149804467488_0.181756735318_0.181756735318_0.181756735318_0.181756735318_0.2166_0.2191,0.104036348366_0.137708685456_0.137708685456_0.137708685456_0.137708685456_0.020260130065_0.0233866933467,197,229,229,229,229,197,229,8,8,8,8,8,8,8
mean=1_1_1_1_1_3_4,0.1742,0.0998,0.149804467488_0.181756735318_0.181756735318_0.181756735318_0.181756735318_0.2166_0.1257,0.104036348366_0.137708685456_0.137708685456_0.137708685456_0.137708685456_0.020260130065_0.0233467381591,197,229,229,229,229,197,229,8,8,8,8,8,8,8
mean=1_1_1_1_1_4_4,0.1566,0.0954,0.149804467488_0.149804467488_0.181756735318_0.181756735318_0.181756735318_0.1257_0.1257,0.104036348366_0.104036348366_0.137708685456_0.137708685456_0.137708685456_0.0233467381591_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_1_2_2_2,0.1541,0.0797,0.149804467488_0.149804467488_0.181756735318_0.181756735318_0.1385_0.1385_0.1385,0.104036348366_0.104036348366_0.137708685456_0.137708685456_0.0247905818429_0.0247905818429_0.0247905818429,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_1_2_2_3,0.1698,0.0839,0.149804467488_0.181756735318_0.181756735318_0.181756735318_0.1385_0.1385_0.2166,0.104036348366_0.137708685456_0.137708685456_0.137708685456_0.0247905818429_0.0247905818429_0.020260130065,197,229,229,229,229,229,197,8,8,8,8,8,8,8
mean=1_1_1_1_2_2_4,0.1523,0.0795,0.149804467488_0.149804467488_0.181756735318_0.181756735318_0.1385_0.1385_0.1257,0.104036348366_0.104036348366_0.137708685456_0.137708685456_0.0247905818429_0.0247905818429_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_1_2_3_3,0.1813,0.0837,0.149804467488_0.181756735318_0.181756735318_0.181756735318_0.1385_0.2166_0.2191,0.104036348366_0.137708685456_0.137708685456_0.137708685456_0.0247905818429_0.020260130065_0.0233866933467,197,229,229,229,229,197,229,8,8,8,8,8,8,8
mean=1_1_1_1_2_3_4,0.168,0.0837,0.149804467488_0.181756735318_0.181756735318_0.181756735318_0.1385_0.2166_0.1257,0.104036348366_0.137708685456_0.137708685456_0.137708685456_0.0247905818429_0.020260130065_0.0233467381591,197,229,229,229,229,197,229,8,8,8,8,8,8,8
mean=1_1_1_1_2_4_4,0.1504,0.0793,0.149804467488_0.149804467488_0.181756735318_0.181756735318_0.1385_0.1257_0.1257,0.104036348366_0.104036348366_0.137708685456_0.137708685456_0.0247905818429_0.0233467381591_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_1_3_3_3,0.1928,0.0835,0.149804467488_0.181756735318_0.181756735318_0.181756735318_0.2166_0.2191_0.2191,0.104036348366_0.137708685456_0.137708685456_0.137708685456_0.020260130065_0.0233866933467_0.0233866933467,197,229,229,229,197,229,229,8,8,8,8,8,8,8
mean=1_1_1_1_3_3_4,0.1795,0.0835,0.149804467488_0.181756735318_0.181756735318_0.181756735318_0.2166_0.2191_0.1257,0.104036348366_0.137708685456_0.137708685456_0.137708685456_0.020260130065_0.0233866933467_0.0233467381591,197,229,229,229,197,229,229,8,8,8,8,8,8,8
mean=1_1_1_1_3_4_4,0.1662,0.0834,0.149804467488_0.181756735318_0.181756735318_0.181756735318_0.2166_0.1257_0.1257,0.104036348366_0.137708685456_0.137708685456_0.137708685456_0.020260130065_0.0233467381591_0.0233467381591,197,229,229,229,197,229,229,8,8,8,8,8,8,8
mean=1_1_1_1_4_4_4,0.1486,0.0791,0.149804467488_0.149804467488_0.181756735318_0.181756735318_0.1257_0.1257_0.1257,0.104036348366_0.104036348366_0.137708685456_0.137708685456_0.0233467381591_0.0233467381591_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_2_2_2_2,0.1479,0.0636,0.149804467488_0.149804467488_0.181756735318_0.1385_0.1385_0.1385_0.1385,0.104036348366_0.104036348366_0.137708685456_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_2_2_2_3,0.1636,0.0677,0.149804467488_0.181756735318_0.181756735318_0.1385_0.1385_0.1385_0.2166,0.104036348366_0.137708685456_0.137708685456_0.0247905818429_0.0247905818429_0.0247905818429_0.020260130065,197,229,229,229,229,229,197,8,8,8,8,8,8,8
mean=1_1_1_2_2_2_4,0.1461,0.0634,0.149804467488_0.149804467488_0.181756735318_0.1385_0.1385_0.1385_0.1257,0.104036348366_0.104036348366_0.137708685456_0.0247905818429_0.0247905818429_0.0247905818429_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_2_2_3_3,0.1751,0.0675,0.149804467488_0.181756735318_0.181756735318_0.1385_0.1385_0.2166_0.2191,0.104036348366_0.137708685456_0.137708685456_0.0247905818429_0.0247905818429_0.020260130065_0.0233866933467,197,229,229,229,229,197,229,8,8,8,8,8,8,8
mean=1_1_1_2_2_3_4,0.1618,0.0675,0.149804467488_0.181756735318_0.181756735318_0.1385_0.1385_0.2166_0.1257,0.104036348366_0.137708685456_0.137708685456_0.0247905818429_0.0247905818429_0.020260130065_0.0233467381591,197,229,229,229,229,197,229,8,8,8,8,8,8,8
mean=1_1_1_2_2_4_4,0.1443,0.0632,0.149804467488_0.149804467488_0.181756735318_0.1385_0.1385_0.1257_0.1257,0.104036348366_0.104036348366_0.137708685456_0.0247905818429_0.0247905818429_0.0233467381591_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_2_3_3_3,0.1867,0.0673,0.149804467488_0.181756735318_0.181756735318_0.1385_0.2166_0.2191_0.2191,0.104036348366_0.137708685456_0.137708685456_0.0247905818429_0.020260130065_0.0233866933467_0.0233866933467,197,229,229,229,197,229,229,8,8,8,8,8,8,8
mean=1_1_1_2_3_3_4,0.1733,0.0673,0.149804467488_0.181756735318_0.181756735318_0.1385_0.2166_0.2191_0.1257,0.104036348366_0.137708685456_0.137708685456_0.0247905818429_0.020260130065_0.0233866933467_0.0233467381591,197,229,229,229,197,229,229,8,8,8,8,8,8,8
mean=1_1_1_2_3_4_4,0.16,0.0673,0.149804467488_0.181756735318_0.181756735318_0.1385_0.2166_0.1257_0.1257,0.104036348366_0.137708685456_0.137708685456_0.0247905818429_0.020260130065_0.0233467381591_0.0233467381591,197,229,229,229,197,229,229,8,8,8,8,8,8,8
mean=1_1_1_2_4_4_4,0.1424,0.0629,0.149804467488_0.149804467488_0.181756735318_0.1385_0.1257_0.1257_0.1257,0.104036348366_0.104036348366_0.137708685456_0.0247905818429_0.0233467381591_0.0233467381591_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_3_3_3_3,0.1982,0.0671,0.149804467488_0.181756735318_0.181756735318_0.2166_0.2191_0.2191_0.2191,0.104036348366_0.137708685456_0.137708685456_0.020260130065_0.0233866933467_0.0233866933467_0.0233866933467,197,229,229,197,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_3_3_3_4,0.1848,0.0671,0.149804467488_0.181756735318_0.181756735318_0.2166_0.2191_0.2191_0.1257,0.104036348366_0.137708685456_0.137708685456_0.020260130065_0.0233866933467_0.0233866933467_0.0233467381591,197,229,229,197,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_3_3_4_4,0.1715,0.0671,0.149804467488_0.181756735318_0.181756735318_0.2166_0.2191_0.1257_0.1257,0.104036348366_0.137708685456_0.137708685456_0.020260130065_0.0233866933467_0.0233467381591_0.0233467381591,197,229,229,197,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_3_4_4_4,0.1581,0.0671,0.149804467488_0.181756735318_0.181756735318_0.2166_0.1257_0.1257_0.1257,0.104036348366_0.137708685456_0.137708685456_0.020260130065_0.0233467381591_0.0233467381591_0.0233467381591,197,229,229,197,229,229,229,8,8,8,8,8,8,8
mean=1_1_1_4_4_4_4,0.1406,0.0627,0.149804467488_0.149804467488_0.181756735318_0.1257_0.1257_0.1257_0.1257,0.104036348366_0.104036348366_0.137708685456_0.0233467381591_0.0233467381591_0.0233467381591_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_2_2_2_2_2,0.1417,0.0474,0.149804467488_0.149804467488_0.1385_0.1385_0.1385_0.1385_0.1385,0.104036348366_0.104036348366_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_2_2_2_2_3,0.1575,0.0516,0.149804467488_0.181756735318_0.1385_0.1385_0.1385_0.1385_0.2166,0.104036348366_0.137708685456_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.020260130065,197,229,229,229,229,229,197,8,8,8,8,8,8,8
mean=1_1_2_2_2_2_4,0.1399,0.0472,0.149804467488_0.149804467488_0.1385_0.1385_0.1385_0.1385_0.1257,0.104036348366_0.104036348366_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_2_2_2_3_3,0.169,0.0514,0.149804467488_0.181756735318_0.1385_0.1385_0.1385_0.2166_0.2191,0.104036348366_0.137708685456_0.0247905818429_0.0247905818429_0.0247905818429_0.020260130065_0.0233866933467,197,229,229,229,229,197,229,8,8,8,8,8,8,8
mean=1_1_2_2_2_3_4,0.1556,0.0514,0.149804467488_0.181756735318_0.1385_0.1385_0.1385_0.2166_0.1257,0.104036348366_0.137708685456_0.0247905818429_0.0247905818429_0.0247905818429_0.020260130065_0.0233467381591,197,229,229,229,229,197,229,8,8,8,8,8,8,8
mean=1_1_2_2_2_4_4,0.1381,0.047,0.149804467488_0.149804467488_0.1385_0.1385_0.1385_0.1257_0.1257,0.104036348366_0.104036348366_0.0247905818429_0.0247905818429_0.0247905818429_0.0233467381591_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_2_2_3_3_3,0.1805,0.0512,0.149804467488_0.181756735318_0.1385_0.1385_0.2166_0.2191_0.2191,0.104036348366_0.137708685456_0.0247905818429_0.0247905818429_0.020260130065_0.0233866933467_0.0233866933467,197,229,229,229,197,229,229,8,8,8,8,8,8,8
mean=1_1_2_2_3_3_4,0.1671,0.0512,0.149804467488_0.181756735318_0.1385_0.1385_0.2166_0.2191_0.1257,0.104036348366_0.137708685456_0.0247905818429_0.0247905818429_0.020260130065_0.0233866933467_0.0233467381591,197,229,229,229,197,229,229,8,8,8,8,8,8,8
mean=1_1_2_2_3_4_4,0.1538,0.0512,0.149804467488_0.181756735318_0.1385_0.1385_0.2166_0.1257_0.1257,0.104036348366_0.137708685456_0.0247905818429_0.0247905818429_0.020260130065_0.0233467381591_0.0233467381591,197,229,229,229,197,229,229,8,8,8,8,8,8,8
mean=1_1_2_2_4_4_4,0.1362,0.0468,0.149804467488_0.149804467488_0.1385_0.1385_0.1257_0.1257_0.1257,0.104036348366_0.104036348366_0.0247905818429_0.0247905818429_0.0233467381591_0.0233467381591_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_2_3_3_3_3,0.192,0.051,0.149804467488_0.181756735318_0.1385_0.2166_0.2191_0.2191_0.2191,0.104036348366_0.137708685456_0.0247905818429_0.020260130065_0.0233866933467_0.0233866933467_0.0233866933467,197,229,229,197,229,229,229,8,8,8,8,8,8,8
mean=1_1_2_3_3_3_4,0.1787,0.051,0.149804467488_0.181756735318_0.1385_0.2166_0.2191_0.2191_0.1257,0.104036348366_0.137708685456_0.0247905818429_0.020260130065_0.0233866933467_0.0233866933467_0.0233467381591,197,229,229,197,229,229,229,8,8,8,8,8,8,8
mean=1_1_2_3_3_4_4,0.1653,0.051,0.149804467488_0.181756735318_0.1385_0.2166_0.2191_0.1257_0.1257,0.104036348366_0.137708685456_0.0247905818429_0.020260130065_0.0233866933467_0.0233467381591_0.0233467381591,197,229,229,197,229,229,229,8,8,8,8,8,8,8
mean=1_1_2_3_4_4_4,0.152,0.051,0.149804467488_0.181756735318_0.1385_0.2166_0.1257_0.1257_0.1257,0.104036348366_0.137708685456_0.0247905818429_0.020260130065_0.0233467381591_0.0233467381591_0.0233467381591,197,229,229,197,229,229,229,8,8,8,8,8,8,8
mean=1_1_2_4_4_4_4,0.1344,0.0466,0.149804467488_0.149804467488_0.1385_0.1257_0.1257_0.1257_0.1257,0.104036348366_0.104036348366_0.0247905818429_0.0233467381591_0.0233467381591_0.0233467381591_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_3_3_3_3_3,0.2035,0.0508,0.149804467488_0.181756735318_0.2166_0.2191_0.2191_0.2191_0.2191,0.104036348366_0.137708685456_0.020260130065_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467,197,229,197,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_3_3_3_3_4,0.1902,0.0508,0.149804467488_0.181756735318_0.2166_0.2191_0.2191_0.2191_0.1257,0.104036348366_0.137708685456_0.020260130065_0.0233866933467_0.0233866933467_0.0233866933467_0.0233467381591,197,229,197,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_3_3_3_4_4,0.1768,0.0508,0.149804467488_0.181756735318_0.2166_0.2191_0.2191_0.1257_0.1257,0.104036348366_0.137708685456_0.020260130065_0.0233866933467_0.0233866933467_0.0233467381591_0.0233467381591,197,229,197,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_3_3_4_4_4,0.1635,0.0508,0.149804467488_0.181756735318_0.2166_0.2191_0.1257_0.1257_0.1257,0.104036348366_0.137708685456_0.020260130065_0.0233866933467_0.0233467381591_0.0233467381591_0.0233467381591,197,229,197,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_3_4_4_4_4,0.1501,0.0508,0.149804467488_0.181756735318_0.2166_0.1257_0.1257_0.1257_0.1257,0.104036348366_0.137708685456_0.020260130065_0.0233467381591_0.0233467381591_0.0233467381591_0.0233467381591,197,229,197,229,229,229,229,8,8,8,8,8,8,8
mean=1_1_4_4_4_4_4,0.1326,0.0464,0.149804467488_0.149804467488_0.1257_0.1257_0.1257_0.1257_0.1257,0.104036348366_0.104036348366_0.0233467381591_0.0233467381591_0.0233467381591_0.0233467381591_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_2_2_2_2_2_2,0.1389,0.0348,0.149804467488_0.1303_0.1385_0.1385_0.1385_0.1385_0.1385,0.104036348366_0.0155082635273_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_2_2_2_2_2_3,0.1513,0.0355,0.149804467488_0.1385_0.1385_0.1385_0.1385_0.1385_0.2166,0.104036348366_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.020260130065,197,229,229,229,229,229,197,8,8,8,8,8,8,8
mean=1_2_2_2_2_2_4,0.1371,0.0346,0.149804467488_0.1303_0.1385_0.1385_0.1385_0.1385_0.1257,0.104036348366_0.0155082635273_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_2_2_2_2_3_3,0.1628,0.0353,0.149804467488_0.1385_0.1385_0.1385_0.1385_0.2166_0.2191,0.104036348366_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.020260130065_0.0233866933467,197,229,229,229,229,197,229,8,8,8,8,8,8,8
mean=1_2_2_2_2_3_4,0.1494,0.0353,0.149804467488_0.1385_0.1385_0.1385_0.1385_0.2166_0.1257,0.104036348366_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.020260130065_0.0233467381591,197,229,229,229,229,197,229,8,8,8,8,8,8,8
mean=1_2_2_2_2_4_4,0.1353,0.0344,0.149804467488_0.1303_0.1385_0.1385_0.1385_0.1257_0.1257,0.104036348366_0.0155082635273_0.0247905818429_0.0247905818429_0.0247905818429_0.0233467381591_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_2_2_2_3_3_3,0.1743,0.0351,0.149804467488_0.1385_0.1385_0.1385_0.2166_0.2191_0.2191,0.104036348366_0.0247905818429_0.0247905818429_0.0247905818429_0.020260130065_0.0233866933467_0.0233866933467,197,229,229,229,197,229,229,8,8,8,8,8,8,8
mean=1_2_2_2_3_3_4,0.161,0.0351,0.149804467488_0.1385_0.1385_0.1385_0.2166_0.2191_0.1257,0.104036348366_0.0247905818429_0.0247905818429_0.0247905818429_0.020260130065_0.0233866933467_0.0233467381591,197,229,229,229,197,229,229,8,8,8,8,8,8,8
mean=1_2_2_2_3_4_4,0.1476,0.0351,0.149804467488_0.1385_0.1385_0.1385_0.2166_0.1257_0.1257,0.104036348366_0.0247905818429_0.0247905818429_0.0247905818429_0.020260130065_0.0233467381591_0.0233467381591,197,229,229,229,197,229,229,8,8,8,8,8,8,8
mean=1_2_2_2_4_4_4,0.1335,0.0342,0.149804467488_0.1303_0.1385_0.1385_0.1257_0.1257_0.1257,0.104036348366_0.0155082635273_0.0247905818429_0.0247905818429_0.0233467381591_0.0233467381591_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_2_2_3_3_3_3,0.1858,0.0349,0.149804467488_0.1385_0.1385_0.2166_0.2191_0.2191_0.2191,0.104036348366_0.0247905818429_0.0247905818429_0.020260130065_0.0233866933467_0.0233866933467_0.0233866933467,197,229,229,197,229,229,229,8,8,8,8,8,8,8
mean=1_2_2_3_3_3_4,0.1725,0.0349,0.149804467488_0.1385_0.1385_0.2166_0.2191_0.2191_0.1257,0.104036348366_0.0247905818429_0.0247905818429_0.020260130065_0.0233866933467_0.0233866933467_0.0233467381591,197,229,229,197,229,229,229,8,8,8,8,8,8,8
mean=1_2_2_3_3_4_4,0.1591,0.0349,0.149804467488_0.1385_0.1385_0.2166_0.2191_0.1257_0.1257,0.104036348366_0.0247905818429_0.0247905818429_0.020260130065_0.0233866933467_0.0233467381591_0.0233467381591,197,229,229,197,229,229,229,8,8,8,8,8,8,8
mean=1_2_2_3_4_4_4,0.1458,0.0348,0.149804467488_0.1385_0.1385_0.2166_0.1257_0.1257_0.1257,0.104036348366_0.0247905818429_0.0247905818429_0.020260130065_0.0233467381591_0.0233467381591_0.0233467381591,197,229,229,197,229,229,229,8,8,8,8,8,8,8
mean=1_2_2_4_4_4_4,0.1316,0.034,0.149804467488_0.1303_0.1385_0.1257_0.1257_0.1257_0.1257,0.104036348366_0.0155082635273_0.0247905818429_0.0233467381591_0.0233467381591_0.0233467381591_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_2_3_3_3_3_3,0.1973,0.0347,0.149804467488_0.1385_0.2166_0.2191_0.2191_0.2191_0.2191,0.104036348366_0.0247905818429_0.020260130065_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467,197,229,197,229,229,229,229,8,8,8,8,8,8,8
mean=1_2_3_3_3_3_4,0.184,0.0347,0.149804467488_0.1385_0.2166_0.2191_0.2191_0.2191_0.1257,0.104036348366_0.0247905818429_0.020260130065_0.0233866933467_0.0233866933467_0.0233866933467_0.0233467381591,197,229,197,229,229,229,229,8,8,8,8,8,8,8
mean=1_2_3_3_3_4_4,0.1706,0.0347,0.149804467488_0.1385_0.2166_0.2191_0.2191_0.1257_0.1257,0.104036348366_0.0247905818429_0.020260130065_0.0233866933467_0.0233866933467_0.0233467381591_0.0233467381591,197,229,197,229,229,229,229,8,8,8,8,8,8,8
mean=1_2_3_3_4_4_4,0.1573,0.0346,0.149804467488_0.1385_0.2166_0.2191_0.1257_0.1257_0.1257,0.104036348366_0.0247905818429_0.020260130065_0.0233866933467_0.0233467381591_0.0233467381591_0.0233467381591,197,229,197,229,229,229,229,8,8,8,8,8,8,8
mean=1_2_3_4_4_4_4,0.144,0.0346,0.149804467488_0.1385_0.2166_0.1257_0.1257_0.1257_0.1257,0.104036348366_0.0247905818429_0.020260130065_0.0233467381591_0.0233467381591_0.0233467381591_0.0233467381591,197,229,197,229,229,229,229,8,8,8,8,8,8,8
mean=1_2_4_4_4_4_4,0.1298,0.0338,0.149804467488_0.1303_0.1257_0.1257_0.1257_0.1257_0.1257,0.104036348366_0.0155082635273_0.0233467381591_0.0233467381591_0.0233467381591_0.0233467381591_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_3_3_3_3_3_3,0.2088,0.0345,0.149804467488_0.2166_0.2191_0.2191_0.2191_0.2191_0.2191,0.104036348366_0.020260130065_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467,197,197,229,229,229,229,229,8,8,8,8,8,8,8
mean=1_3_3_3_3_3_4,0.1955,0.0345,0.149804467488_0.2166_0.2191_0.2191_0.2191_0.2191_0.1257,0.104036348366_0.020260130065_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.0233467381591,197,197,229,229,229,229,229,8,8,8,8,8,8,8
