mean=0_2_2_2_3_3,0.1852,0.0629,0.262738853503_0.1385_0.1385_0.1385_0.2166_0.2166,0.262738853503_0.0247905818429_0.0247905818429_0.0247905818429_0.020260130065_0.020260130065,165,229,229,229,165,165,8,8,8,8,8,8
mean=0_2_2_2_3_4,0.1676,0.0606,0.262738853503_0.1235_0.1385_0.1385_0.2166_0.1257,0.262738853503_0.00781073126556_0.0247905818429_0.0247905818429_0.020260130065_0.0233467381591,165,165,229,229,165,229,8,8,8,8,8,8
mean=0_2_2_2_4_4,0.1426,0.0511,0.21178343949_0.1235_0.1303_0.1385_0.1257_0.1257,0.21178343949_0.00781073126556_0.0155082635273_0.0247905818429_0.0233467381591_0.0233467381591,133,165,197,229,229,229,8,8,8,8,8,8
mean=0_2_2_3_3_3,0.1987,0.0627,0.262738853503_0.1385_0.1385_0.2166_0.2166_0.2191,0.262738853503_0.0247905818429_0.0247905818429_0.020260130065_0.020260130065_0.0233866933467,165,229,229,165,165,229,8,8,8,8,8,8
mean=0_2_2_3_3_4,0.1831,0.0627,0.262738853503_0.1385_0.1385_0.2166_0.2166_0.1257,0.262738853503_0.0247905818429_0.0247905818429_0.020260130065_0.020260130065_0.0233467381591,165,229,229,165,165,229,8,8,8,8,8,8
mean=0_2_2_3_4_4,0.1655,0.0604,0.262738853503_0.1235_0.1385_0.2166_0.1257_0.1257,0.262738853503_0.00781073126556_0.0247905818429_0.020260130065_0.0233467381591_0.0233467381591,165,165,229,165,229,229,8,8,8,8,8,8
mean=0_2_2_4_4_4,0.1404,0.0509,0.21178343949_0.1235_0.1303_0.1257_0.1257_0.1257,0.21178343949_0.00781073126556_0.0155082635273_0.0233467381591_0.0233467381591_0.0233467381591,133,165,197,229,229,229,8,8,8,8,8,8
mean=0_2_3_3_3_3,0.2107,0.0609,0.262738853503_0.1303_0.2166_0.2166_0.2191_0.2191,0.262738853503_0.0155082635273_0.020260130065_0.020260130065_0.0233866933467_0.0233866933467,165,197,197,197,229,229,8,8,8,8,8,8
mean=0_2_3_3_3_4,0.1952,0.0609,0.262738853503_0.1303_0.2166_0.2166_0.2191_0.1257,0.262738853503_0.0155082635273_0.020260130065_0.020260130065_0.0233866933467_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=0_2_3_3_4_4,0.1796,0.0609,0.262738853503_0.1303_0.2166_0.2166_0.1257_0.1257,0.262738853503_0.0155082635273_0.020260130065_0.020260130065_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=0_2_3_4_4_4,0.1548,0.0516,0.21178343949_0.1235_0.2166_0.1257_0.1257_0.1257,0.21178343949_0.00781073126556_0.020260130065_0.0233467381591_0.0233467381591_0.0233467381591,133,165,197,229,229,229,8,8,8,8,8,8
mean=0_2_4_4_4_4,0.1392,0.0516,0.21178343949_0.1235_0.1228_0.1257_0.1257_0.1257,0.21178343949_0.00781073126556_0.0201072386059_0.0233467381591_0.0233467381591_0.0233467381591,133,165,197,229,229,229,8,8,8,8,8,8
mean=0_3_3_3_3_3,0.2251,0.0617,0.262738853503_0.2166_0.2166_0.2166_0.2191_0.2191,0.262738853503_0.020260130065_0.020260130065_0.020260130065_0.0233866933467_0.0233866933467,165,197,197,197,229,229,8,8,8,8,8,8
mean=0_3_3_3_3_4,0.2096,0.0617,0.262738853503_0.2166_0.2166_0.2166_0.2191_0.1257,0.262738853503_0.020260130065_0.020260130065_0.020260130065_0.0233866933467_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=0_3_3_3_4_4,0.194,0.0617,0.262738853503_0.2166_0.2166_0.2166_0.1257_0.1257,0.262738853503_0.020260130065_0.020260130065_0.020260130065_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=0_3_3_4_4_4,0.1703,0.0537,0.21178343949_0.2166_0.2166_0.1257_0.1257_0.1257,0.21178343949_0.020260130065_0.020260130065_0.0233467381591_0.0233467381591_0.0233467381591,133,197,197,229,229,229,8,8,8,8,8,8
mean=0_3_4_4_4_4,0.1537,0.0524,0.21178343949_0.2078_0.1257_0.1257_0.1257_0.1257,0.21178343949_0.00925462731366_0.0233467381591_0.0233467381591_0.0233467381591_0.0233467381591,133,133,229,229,229,229,8,8,8,8,8,8
mean=0_4_4_4_4_4,0.1381,0.0526,0.21178343949_0.1168_0.1228_0.1257_0.1257_0.1257,0.21178343949_0.0134048257373_0.0201072386059_0.0233467381591_0.0233467381591_0.0233467381591,133,165,197,229,229,229,8,8,8,8,8,8
mean=1_1_1_1_1_1,0.1564,0.111,0.125627230373_0.149804467488_0.149804467488_0.149804467488_0.181756735318_0.181756735318,0.0785575910408_0.104036348366_0.104036348366_0.104036348366_0.137708685456_0.137708685456,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_1_1_1_2,0.1492,0.0922,0.125627230373_0.149804467488_0.149804467488_0.149804467488_0.181756735318_0.1385,0.0785575910408_0.104036348366_0.104036348366_0.104036348366_0.137708685456_0.0247905818429,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_1_1_1_3,0.1676,0.0971,0.125627230373_0.149804467488_0.149804467488_0.181756735318_0.181756735318_0.2166,0.0785575910408_0.104036348366_0.104036348366_0.137708685456_0.137708685456_0.020260130065,165,197,197,229,229,197,8,8,8,8,8,8
mean=1_1_1_1_1_4,0.1471,0.092,0.125627230373_0.149804467488_0.149804467488_0.149804467488_0.181756735318_0.1257,0.0785575910408_0.104036348366_0.104036348366_0.104036348366_0.137708685456_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_1_1_2_2,0.142,0.0734,0.125627230373_0.149804467488_0.149804467488_0.149804467488_0.1385_0.1385,0.0785575910408_0.104036348366_0.104036348366_0.104036348366_0.0247905818429_0.0247905818429,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_1_1_2_3,0.1603,0.0782,0.125627230373_0.149804467488_0.149804467488_0.181756735318_0.1385_0.2166,0.0785575910408_0.104036348366_0.104036348366_0.137708685456_0.0247905818429_0.020260130065,165,197,197,229,229,197,8,8,8,8,8,8
mean=1_1_1_1_2_4,0.1399,0.0731,0.125627230373_0.149804467488_0.149804467488_0.149804467488_0.1385_0.1257,0.0785575910408_0.104036348366_0.104036348366_0.104036348366_0.0247905818429_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_1_1_3_3,0.1787,0.0831,0.125627230373_0.149804467488_0.181756735318_0.181756735318_0.2166_0.2166,0.0785575910408_0.104036348366_0.137708685456_0.137708685456_0.020260130065_0.020260130065,165,197,229,229,197,197,8,8,8,8,8,8
mean=1_1_1_1_3_4,0.1582,0.078,0.125627230373_0.149804467488_0.149804467488_0.181756735318_0.2166_0.1257,0.0785575910408_0.104036348366_0.104036348366_0.137708685456_0.020260130065_0.0233467381591,165,197,197,229,197,229,8,8,8,8,8,8
mean=1_1_1_1_4_4,0.1377,0.0729,0.125627230373_0.149804467488_0.149804467488_0.149804467488_0.1257_0.1257,0.0785575910408_0.104036348366_0.104036348366_0.104036348366_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_1_2_2_2,0.1388,0.0586,0.125627230373_0.149804467488_0.149804467488_0.1303_0.1385_0.1385,0.0785575910408_0.104036348366_0.104036348366_0.0155082635273_0.0247905818429_0.0247905818429,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_1_2_2_3,0.1531,0.0594,0.125627230373_0.149804467488_0.149804467488_0.1385_0.1385_0.2166,0.0785575910408_0.104036348366_0.104036348366_0.0247905818429_0.0247905818429_0.020260130065,165,197,197,229,229,197,8,8,8,8,8,8
mean=1_1_1_2_2_4,0.1366,0.0584,0.125627230373_0.149804467488_0.149804467488_0.1303_0.1385_0.1257,0.0785575910408_0.104036348366_0.104036348366_0.0155082635273_0.0247905818429_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_1_2_3_3,0.1715,0.0643,0.125627230373_0.149804467488_0.181756735318_0.1385_0.2166_0.2166,0.0785575910408_0.104036348366_0.137708685456_0.0247905818429_0.020260130065_0.020260130065,165,197,229,229,197,197,8,8,8,8,8,8
mean=1_1_1_2_3_4,0.151,0.0592,0.125627230373_0.149804467488_0.149804467488_0.1385_0.2166_0.1257,0.0785575910408_0.104036348366_0.104036348366_0.0247905818429_0.020260130065_0.0233467381591,165,197,197,229,197,229,8,8,8,8,8,8
mean=1_1_1_2_4_4,0.1345,0.0581,0.125627230373_0.149804467488_0.149804467488_0.1303_0.1257_0.1257,0.0785575910408_0.104036348366_0.104036348366_0.0155082635273_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_1_3_3_3,0.1939,0.0734,0.149804467488_0.181756735318_0.181756735318_0.2166_0.2166_0.2166,0.104036348366_0.137708685456_0.137708685456_0.020260130065_0.020260130065_0.020260130065,197,229,229,197,197,197,8,8,8,8,8,8
mean=1_1_1_3_3_4,0.1693,0.064,0.125627230373_0.149804467488_0.181756735318_0.2166_0.2166_0.1257,0.0785575910408_0.104036348366_0.137708685456_0.020260130065_0.020260130065_0.0233467381591,165,197,229,197,197,229,8,8,8,8,8,8
mean=1_1_1_3_4_4,0.1489,0.0589,0.125627230373_0.149804467488_0.149804467488_0.2166_0.1257_0.1257,0.0785575910408_0.104036348366_0.104036348366_0.020260130065_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_1_4_4_4,0.1332,0.0589,0.125627230373_0.149804467488_0.149804467488_0.1228_0.1257_0.1257,0.0785575910408_0.104036348366_0.104036348366_0.0201072386059_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_2_2_2_2,0.1355,0.0439,0.125627230373_0.149804467488_0.1303_0.1303_0.1385_0.1385,0.0785575910408_0.104036348366_0.0155082635273_0.0155082635273_0.0247905818429_0.0247905818429,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_2_2_2_3,0.1499,0.0447,0.125627230373_0.149804467488_0.1303_0.1385_0.1385_0.2166,0.0785575910408_0.104036348366_0.0155082635273_0.0247905818429_0.0247905818429_0.020260130065,165,197,197,229,229,197,8,8,8,8,8,8
mean=1_1_2_2_2_4,0.1334,0.0436,0.125627230373_0.149804467488_0.1303_0.1303_0.1385_0.1257,0.0785575910408_0.104036348366_0.0155082635273_0.0155082635273_0.0247905818429_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_2_2_3_3,0.1643,0.0454,0.125627230373_0.149804467488_0.1385_0.1385_0.2166_0.2166,0.0785575910408_0.104036348366_0.0247905818429_0.0247905818429_0.020260130065_0.020260130065,165,197,229,229,197,197,8,8,8,8,8,8
mean=1_1_2_2_3_4,0.1478,0.0444,0.125627230373_0.149804467488_0.1303_0.1385_0.2166_0.1257,0.0785575910408_0.104036348366_0.0155082635273_0.0247905818429_0.020260130065_0.0233467381591,165,197,197,229,197,229,8,8,8,8,8,8
mean=1_1_2_2_4_4,0.1312,0.0434,0.125627230373_0.149804467488_0.1303_0.1303_0.1257_0.1257,0.0785575910408_0.104036348366_0.0155082635273_0.0155082635273_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_2_3_3_3,0.1866,0.0546,0.149804467488_0.181756735318_0.1385_0.2166_0.2166_0.2166,0.104036348366_0.137708685456_0.0247905818429_0.020260130065_0.020260130065_0.020260130065,197,229,229,197,197,197,8,8,8,8,8,8
mean=1_1_2_3_3_4,0.1621,0.0452,0.125627230373_0.149804467488_0.1385_0.2166_0.2166_0.1257,0.0785575910408_0.104036348366_0.0247905818429_0.020260130065_0.020260130065_0.0233467381591,165,197,229,197,197,229,8,8,8,8,8,8
mean=1_1_2_3_4_4,0.1456,0.0442,0.125627230373_0.149804467488_0.1303_0.2166_0.1257_0.1257,0.0785575910408_0.104036348366_0.0155082635273_0.020260130065_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_2_4_4_4,0.13,0.0442,0.125627230373_0.149804467488_0.1303_0.1228_0.1257_0.1257,0.0785575910408_0.104036348366_0.0155082635273_0.0201072386059_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_3_3_3_3,0.2001,0.0543,0.149804467488_0.181756735318_0.2166_0.2166_0.2166_0.2191,0.104036348366_0.137708685456_0.020260130065_0.020260130065_0.020260130065_0.0233866933467,197,229,197,197,197,229,8,8,8,8,8,8
mean=1_1_3_3_3_4,0.1845,0.0543,0.149804467488_0.181756735318_0.2166_0.2166_0.2166_0.1257,0.104036348366_0.137708685456_0.020260130065_0.020260130065_0.020260130065_0.0233467381591,197,229,197,197,197,229,8,8,8,8,8,8
mean=1_1_3_3_4_4,0.16,0.045,0.125627230373_0.149804467488_0.2166_0.2166_0.1257_0.1257,0.0785575910408_0.104036348366_0.020260130065_0.020260130065_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_3_4_4_4,0.1444,0.0449,0.125627230373_0.149804467488_0.2166_0.1228_0.1257_0.1257,0.0785575910408_0.104036348366_0.020260130065_0.0201072386059_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_1_4_4_4_4,0.1287,0.0449,0.125627230373_0.149804467488_0.1228_0.1228_0.1257_0.1257,0.0785575910408_0.104036348366_0.0201072386059_0.0201072386059_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_2_2_2_2_2,0.1323,0.0291,0.125627230373_0.1303_0.1303_0.1303_0.1385_0.1385,0.0785575910408_0.0155082635273_0.0155082635273_0.0155082635273_0.0247905818429_0.0247905818429,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_2_2_2_2_3,0.1466,0.0299,0.125627230373_0.1303_0.1303_0.1385_0.1385_0.2166,0.0785575910408_0.0155082635273_0.0155082635273_0.0247905818429_0.0247905818429_0.020260130065,165,197,197,229,229,197,8,8,8,8,8,8
mean=1_2_2_2_2_4,0.1301,0.0289,0.125627230373_0.1303_0.1303_0.1303_0.1385_0.1257,0.0785575910408_0.0155082635273_0.0155082635273_0.0155082635273_0.0247905818429_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_2_2_2_3_3,0.161,0.0307,0.125627230373_0.1303_0.1385_0.1385_0.2166_0.2166,0.0785575910408_0.0155082635273_0.0247905818429_0.0247905818429_0.020260130065_0.020260130065,165,197,229,229,197,197,8,8,8,8,8,8
mean=1_2_2_2_3_4,0.1445,0.0297,0.125627230373_0.1303_0.1303_0.1385_0.2166_0.1257,0.0785575910408_0.0155082635273_0.0155082635273_0.0247905818429_0.020260130065_0.0233467381591,165,197,197,229,197,229,8,8,8,8,8,8
mean=1_2_2_2_4_4,0.128,0.0286,0.125627230373_0.1303_0.1303_0.1303_0.1257_0.1257,0.0785575910408_0.0155082635273_0.0155082635273_0.0155082635273_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_2_2_3_3_3,0.1794,0.0357,0.149804467488_0.1385_0.1385_0.2166_0.2166_0.2166,0.104036348366_0.0247905818429_0.0247905818429_0.020260130065_0.020260130065_0.020260130065,197,229,229,197,197,197,8,8,8,8,8,8
mean=1_2_2_3_3_4,0.1589,0.0305,0.125627230373_0.1303_0.1385_0.2166_0.2166_0.1257,0.0785575910408_0.0155082635273_0.0247905818429_0.020260130065_0.020260130065_0.0233467381591,165,197,229,197,197,229,8,8,8,8,8,8
mean=1_2_2_3_4_4,0.1424,0.0294,0.125627230373_0.1303_0.1303_0.2166_0.1257_0.1257,0.0785575910408_0.0155082635273_0.0155082635273_0.020260130065_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_2_2_4_4_4,0.1267,0.0294,0.125627230373_0.1303_0.1303_0.1228_0.1257_0.1257,0.0785575910408_0.0155082635273_0.0155082635273_0.0201072386059_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_2_3_3_3_3,0.1929,0.0355,0.149804467488_0.1385_0.2166_0.2166_0.2166_0.2191,0.104036348366_0.0247905818429_0.020260130065_0.020260130065_0.020260130065_0.0233866933467,197,229,197,197,197,229,8,8,8,8,8,8
mean=1_2_3_3_3_4,0.1773,0.0355,0.149804467488_0.1385_0.2166_0.2166_0.2166_0.1257,0.104036348366_0.0247905818429_0.020260130065_0.020260130065_0.020260130065_0.0233467381591,197,229,197,197,197,229,8,8,8,8,8,8
mean=1_2_3_3_4_4,0.1568,0.0302,0.125627230373_0.1303_0.2166_0.2166_0.1257_0.1257,0.0785575910408_0.0155082635273_0.020260130065_0.020260130065_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_2_3_4_4_4,0.1411,0.0302,0.125627230373_0.1303_0.2166_0.1228_0.1257_0.1257,0.0785575910408_0.0155082635273_0.020260130065_0.0201072386059_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_2_4_4_4_4,0.1255,0.0302,0.125627230373_0.1303_0.1228_0.1228_0.1257_0.1257,0.0785575910408_0.0155082635273_0.0201072386059_0.0201072386059_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_3_3_3_3_3,0.2023,0.031,0.125627230373_0.2166_0.2166_0.2166_0.2191_0.2191,0.0785575910408_0.020260130065_0.020260130065_0.020260130065_0.0233866933467_0.0233866933467,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_3_3_3_3_4,0.1867,0.031,0.125627230373_0.2166_0.2166_0.2166_0.2191_0.1257,0.0785575910408_0.020260130065_0.020260130065_0.020260130065_0.0233866933467_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_3_3_3_4_4,0.1711,0.031,0.125627230373_0.2166_0.2166_0.2166_0.1257_0.1257,0.0785575910408_0.020260130065_0.020260130065_0.020260130065_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_3_3_4_4_4,0.1555,0.031,0.125627230373_0.2166_0.2166_0.1228_0.1257_0.1257,0.0785575910408_0.020260130065_0.020260130065_0.0201072386059_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_3_4_4_4_4,0.1399,0.031,0.125627230373_0.2166_0.1228_0.1228_0.1257_0.1257,0.0785575910408_0.020260130065_0.0201072386059_0.0201072386059_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=1_4_4_4_4_4,0.1242,0.0309,0.125627230373_0.1228_0.1228_0.1228_0.1257_0.1257,0.0785575910408_0.0201072386059_0.0201072386059_0.0201072386059_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=2_2_2_2_2_2,0.1319,0.0173,0.1235_0.1303_0.1303_0.1303_0.1385_0.1385,0.00781073126556_0.0155082635273_0.0155082635273_0.0155082635273_0.0247905818429_0.0247905818429,165,197,197,197,229,229,8,8,8,8,8,8
mean=2_2_2_2_2_3,0.1463,0.0181,0.1235_0.1303_0.1303_0.1385_0.1385_0.2166,0.00781073126556_0.0155082635273_0.0155082635273_0.0247905818429_0.0247905818429_0.020260130065,165,197,197,229,229,197,8,8,8,8,8,8
mean=2_2_2_2_2_4,0.1298,0.0171,0.1235_0.1303_0.1303_0.1303_0.1385_0.1257,0.00781073126556_0.0155082635273_0.0155082635273_0.0155082635273_0.0247905818429_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=2_2_2_2_3_3,0.1607,0.0189,0.1235_0.1303_0.1385_0.1385_0.2166_0.2166,0.00781073126556_0.0155082635273_0.0247905818429_0.0247905818429_0.020260130065_0.020260130065,165,197,229,229,197,197,8,8,8,8,8,8
mean=2_2_2_2_3_4,0.1442,0.0179,0.1235_0.1303_0.1303_0.1385_0.2166_0.1257,0.00781073126556_0.0155082635273_0.0155082635273_0.0247905818429_0.020260130065_0.0233467381591,165,197,197,229,197,229,8,8,8,8,8,8
mean=2_2_2_2_4_4,0.1276,0.0168,0.1235_0.1303_0.1303_0.1303_0.1257_0.1257,0.00781073126556_0.0155082635273_0.0155082635273_0.0155082635273_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=2_2_2_3_3_3,0.1762,0.021,0.1303_0.1385_0.1385_0.2166_0.2166_0.2166,0.0155082635273_0.0247905818429_0.0247905818429_0.020260130065_0.020260130065_0.020260130065,197,229,229,197,197,197,8,8,8,8,8,8
mean=2_2_2_3_3_4,0.1585,0.0187,0.1235_0.1303_0.1385_0.2166_0.2166_0.1257,0.00781073126556_0.0155082635273_0.0247905818429_0.020260130065_0.020260130065_0.0233467381591,165,197,229,197,197,229,8,8,8,8,8,8
mean=2_2_2_3_4_4,0.142,0.0176,0.1235_0.1303_0.1303_0.2166_0.1257_0.1257,0.00781073126556_0.0155082635273_0.0155082635273_0.020260130065_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=2_2_2_4_4_4,0.1264,0.0176,0.1235_0.1303_0.1303_0.1228_0.1257_0.1257,0.00781073126556_0.0155082635273_0.0155082635273_0.0201072386059_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=2_2_3_3_3_3,0.1896,0.0207,0.1303_0.1385_0.2166_0.2166_0.2166_0.2191,0.0155082635273_0.0247905818429_0.020260130065_0.020260130065_0.020260130065_0.0233866933467,197,229,197,197,197,229,8,8,8,8,8,8
mean=2_2_3_3_3_4,0.1741,0.0207,0.1303_0.1385_0.2166_0.2166_0.2166_0.1257,0.0155082635273_0.0247905818429_0.020260130065_0.020260130065_0.020260130065_0.0233467381591,197,229,197,197,197,229,8,8,8,8,8,8
mean=2_2_3_3_4_4,0.1564,0.0184,0.1235_0.1303_0.2166_0.2166_0.1257_0.1257,0.00781073126556_0.0155082635273_0.020260130065_0.020260130065_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=2_2_3_4_4_4,0.1408,0.0184,0.1235_0.1303_0.2166_0.1228_0.1257_0.1257,0.00781073126556_0.0155082635273_0.020260130065_0.0201072386059_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=2_2_4_4_4_4,0.1251,0.0184,0.1235_0.1303_0.1228_0.1228_0.1257_0.1257,0.00781073126556_0.0155082635273_0.0201072386059_0.0201072386059_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=2_3_3_3_3_3,0.2019,0.0192,0.1235_0.2166_0.2166_0.2166_0.2191_0.2191,0.00781073126556_0.020260130065_0.020260130065_0.020260130065_0.0233866933467_0.0233866933467,165,197,197,197,229,229,8,8,8,8,8,8
mean=2_3_3_3_3_4,0.1864,0.0192,0.1235_0.2166_0.2166_0.2166_0.2191_0.1257,0.00781073126556_0.020260130065_0.020260130065_0.020260130065_0.0233866933467_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=2_3_3_3_4_4,0.1708,0.0192,0.1235_0.2166_0.2166_0.2166_0.1257_0.1257,0.00781073126556_0.020260130065_0.020260130065_0.020260130065_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=2_3_3_4_4_4,0.1722,0.0176,0.2318375_0.2078_0.2166_0.1257_0.1257_0.1257,0.00622594521168_0.00925462731366_0.020260130065_0.0233467381591_0.0233467381591_0.0233467381591,133,133,197,229,229,229,7,8,8,8,8,8
mean=2_3_4_4_4_4,0.1566,0.0176,0.2318375_0.2078_0.1228_0.1257_0.1257_0.1257,0.00622594521168_0.00925462731366_0.0201072386059_0.0233467381591_0.0233467381591_0.0233467381591,133,133,197,229,229,229,7,8,8,8,8,8
mean=2_4_4_4_4_4,0.1239,0.0191,0.1235_0.1228_0.1228_0.1228_0.1257_0.1257,0.00781073126556_0.0201072386059_0.0201072386059_0.0201072386059_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=3_3_3_3_3_3,0.2174,0.0213,0.2166_0.2166_0.2166_0.2166_0.2191_0.2191,0.020260130065_0.020260130065_0.020260130065_0.020260130065_0.0233866933467_0.0233866933467,197,197,197,197,229,229,8,8,8,8,8,8
mean=3_3_3_3_3_4,0.2019,0.0213,0.2166_0.2166_0.2166_0.2166_0.2191_0.1257,0.020260130065_0.020260130065_0.020260130065_0.020260130065_0.0233866933467_0.0233467381591,197,197,197,197,229,229,8,8,8,8,8,8
mean=3_3_3_3_4_4,0.1863,0.0213,0.2166_0.2166_0.2166_0.2166_0.1257_0.1257,0.020260130065_0.020260130065_0.020260130065_0.020260130065_0.0233467381591_0.0233467381591,197,197,197,197,229,229,8,8,8,8,8,8
mean=3_3_3_4_4_4,0.1697,0.02,0.2078_0.2166_0.2166_0.1257_0.1257_0.1257,0.00925462731366_0.020260130065_0.020260130065_0.0233467381591_0.0233467381591_0.0233467381591,133,197,197,229,229,229,8,8,8,8,8,8
mean=3_3_4_4_4_4,0.1531,0.0186,0.2078_0.2078_0.1257_0.1257_0.1257_0.1257,0.00925462731366_0.00925462731366_0.0233467381591_0.0233467381591_0.0233467381591_0.0233467381591,133,133,229,229,229,229,8,8,8,8,8,8
mean=3_4_4_4_4_4,0.1374,0.0188,0.2078_0.1168_0.1228_0.1257_0.1257_0.1257,0.00925462731366_0.0134048257373_0.0201072386059_0.0233467381591_0.0233467381591_0.0233467381591,133,165,197,229,229,229,8,8,8,8,8,8
mean=4_4_4_4_4_4,0.1228,0.0201,0.1168_0.1228_0.1228_0.1228_0.1257_0.1257,0.0134048257373_0.0201072386059_0.0201072386059_0.0201072386059_0.0233467381591_0.0233467381591,165,197,197,197,229,229,8,8,8,8,8,8
mean=0_0_0_0_0_5,0.371,0.3506,0.354896496815_0.313694267516_0.313694267516_0.364649681529_0.364649681529_0.5146919039,0.262738853503_0.313694267516_0.313694267516_0.364649681529_0.364649681529_0.483933363844,165,197,197,229,229,165,7,8,8,8,8,8
mean=0_0_0_0_1_5,0.3406,0.3127,0.354896496815_0.313694267516_0.313694267516_0.364649681529_0.181756735318_0.5146919039,0.262738853503_0.313694267516_0.313694267516_0.364649681529_0.137708685456_0.483933363844,165,197,197,229,229,165,7,8,8,8,8,8
mean=0_0_0_0_2_5,0.3334,0.2939,0.354896496815_0.313694267516_0.313694267516_0.364649681529_0.1385_0.5146919039,0.262738853503_0.313694267516_0.313694267516_0.364649681529_0.0247905818429_0.483933363844,165,197,197,229,229,165,7,8,8,8,8,8
mean=0_0_0_0_3_5,0.3468,0.2937,0.354896496815_0.313694267516_0.313694267516_0.364649681529_0.2191_0.5146919039,0.262738853503_0.313694267516_0.313694267516_0.364649681529_0.0233866933467_0.483933363844,165,197,197,229,229,165,7,8,8,8,8,8
mean=0_0_0_0_4_5,0.3312,0.2937,0.354896496815_0.313694267516_0.313694267516_0.364649681529_0.1257_0.5146919039,0.262738853503_0.313694267516_0.313694267516_0.364649681529_0.0233467381591_0.483933363844,165,197,197,229,229,165,7,8,8,8,8,8
mean=0_0_0_0_5_5,0.4094,0.3789,0.262738853503_0.313694267516_0.364649681529_0.364649681529_0.575355415912_0.575355415912,0.262738853503_0.313694267516_0.364649681529_0.364649681529_0.483933363844_0.483933363844,165,197,229,229,165,165,8,8,8,8,7,7
mean=0_0_0_1_1_5,0.3101,0.2749,0.354896496815_0.313694267516_0.313694267516_0.181756735318_0.181756735318_0.5146919039,0.262738853503_0.313694267516_0.313694267516_0.137708685456_0.137708685456_0.483933363844,165,197,197,229,229,165,7,8,8,8,8,8
